Frame,Time_Sec,Nose_x,Nose_y,Nose_conf,Left_Eye_x,Left_Eye_y,Left_Eye_conf,Right_Eye_x,Right_Eye_y,Right_Eye_conf,Left_Ear_x,Left_Ear_y,Left_Ear_conf,Right_Ear_x,Right_Ear_y,Right_Ear_conf,Left_Shoulder_x,Left_Shoulder_y,Left_Shoulder_conf,Right_Shoulder_x,Right_Shoulder_y,Right_Shoulder_conf,Left_Elbow_x,Left_Elbow_y,Left_Elbow_conf,Right_Elbow_x,Right_Elbow_y,Right_Elbow_conf,Left_Wrist_x,Left_Wrist_y,Left_Wrist_conf,Right_Wrist_x,Right_Wrist_y,Right_Wrist_conf,Left_Hip_x,Left_Hip_y,Left_Hip_conf,Right_Hip_x,Right_Hip_y,Right_Hip_conf,Left_Knee_x,Left_Knee_y,Left_Knee_conf,Right_Knee_x,Right_Knee_y,Right_Knee_conf,Left_Ankle_x,Left_Ankle_y,Left_Ankle_conf,Right_Ankle_x,Right_Ankle_y,Right_Ankle_conf
50,1.667,1217.88,870.8,0.99,1239.24,852.29,1.0,1199.56,852.39,0.99,1268.94,855.16,0.96,1177.66,857.04,0.87,1308.24,949.57,1.0,1152.25,954.81,1.0,1362.06,1075.21,1.0,1113.89,1087.15,0.99,1406.19,1183.77,0.99,1054.5,1185.77,0.99,1289.11,1155.79,1.0,1186.41,1155.41,1.0,1398.56,1218.31,0.99,1065.67,1197.02,0.99,1237.7,1242.22,0.98,1259.24,1254.95,0.98
51,1.7,1217.94,870.42,0.99,1239.15,851.95,1.0,1199.56,852.23,0.99,1268.97,855.05,0.96,1177.63,857.32,0.88,1308.38,950.02,1.0,1152.4,955.71,1.0,1361.63,1075.77,1.0,1114.21,1086.92,0.99,1406.59,1185.81,0.99,1054.92,1186.93,0.99,1287.76,1155.64,1.0,1185.25,1155.5,1.0,1398.55,1215.31,1.0,1063.13,1197.0,1.0,1229.78,1246.77,0.98,1258.88,1258.34,0.98
52,1.733,1217.84,870.53,0.99,1239.3,852.11,1.0,1199.51,852.07,0.99,1269.28,856.15,0.96,1177.69,857.62,0.87,1308.2,950.87,1.0,1152.11,955.98,1.0,1362.03,1076.46,1.0,1113.32,1088.37,0.99,1405.92,1184.76,0.99,1053.68,1187.63,0.99,1288.19,1155.35,1.0,1185.27,1155.07,1.0,1397.53,1215.91,1.0,1064.19,1196.99,1.0,1239.39,1243.78,0.98,1259.55,1255.53,0.98
53,1.767,1217.75,870.47,0.99,1239.13,852.06,1.0,1199.5,852.05,0.99,1268.81,854.69,0.96,1177.54,856.36,0.87,1307.99,949.44,1.0,1152.02,955.21,1.0,1360.65,1074.56,1.0,1113.68,1087.93,0.99,1405.8,1183.55,0.99,1053.78,1186.92,0.99,1288.0,1155.86,1.0,1185.94,1155.68,1.0,1395.58,1217.58,0.99,1065.96,1197.51,1.0,1229.05,1244.84,0.98,1266.26,1257.49,0.98
54,1.8,1217.67,870.47,0.99,1239.14,851.97,1.0,1199.48,851.94,0.99,1269.32,855.69,0.96,1177.72,857.13,0.87,1308.03,949.72,1.0,1152.15,955.92,1.0,1361.41,1075.42,1.0,1113.19,1087.41,0.99,1406.31,1184.28,0.99,1053.51,1187.09,0.99,1287.61,1155.09,1.0,1185.41,1155.64,1.0,1393.43,1210.88,1.0,1066.47,1197.25,1.0,1235.36,1246.82,0.98,1264.75,1256.8,0.98
55,1.833,1217.8,870.63,0.99,1239.4,851.93,1.0,1199.4,852.03,0.99,1269.93,855.19,0.96,1177.58,856.95,0.86,1307.82,950.16,1.0,1152.92,956.15,1.0,1361.68,1075.29,1.0,1112.98,1088.7,0.99,1406.2,1183.33,0.99,1053.4,1186.64,0.99,1288.08,1156.21,1.0,1186.36,1156.33,1.0,1393.85,1214.26,0.99,1065.99,1196.74,0.99,1237.22,1244.09,0.98,1266.52,1254.68,0.98
56,1.867,1217.51,870.33,0.99,1238.99,851.95,1.0,1199.33,851.98,0.99,1269.55,855.18,0.96,1177.64,856.84,0.86,1307.98,949.32,1.0,1152.28,955.42,1.0,1360.99,1073.87,1.0,1113.67,1087.28,0.99,1405.62,1182.89,0.99,1053.85,1186.31,0.99,1287.95,1156.06,1.0,1185.93,1156.21,1.0,1397.61,1214.06,1.0,1064.34,1196.28,1.0,1227.77,1246.25,0.98,1267.93,1257.85,0.98
57,1.9,1217.86,870.9,0.99,1239.4,852.32,1.0,1199.59,852.44,0.99,1269.95,855.18,0.96,1177.77,857.01,0.86,1307.9,949.78,1.0,1153.0,955.66,1.0,1361.72,1074.9,1.0,1113.84,1087.67,0.99,1406.59,1183.55,0.99,1054.23,1186.1,0.99,1288.16,1155.77,1.0,1186.29,1155.84,1.0,1399.38,1214.31,1.0,1063.96,1196.39,1.0,1233.53,1244.77,0.98,1266.62,1256.04,0.98
58,1.933,1218.11,870.28,0.99,1239.45,851.66,1.0,1199.83,851.89,0.99,1269.88,855.0,0.96,1178.33,857.09,0.86,1308.19,949.09,1.0,1153.02,955.15,1.0,1361.92,1075.91,1.0,1114.17,1086.91,0.99,1406.97,1184.82,0.99,1054.17,1185.52,0.99,1286.6,1154.77,1.0,1185.34,1155.02,1.0,1395.83,1212.64,1.0,1066.9,1197.33,1.0,1224.18,1247.25,0.98,1269.61,1257.23,0.98
59,1.967,1217.9,869.81,0.99,1239.14,851.61,1.0,1199.86,851.63,0.99,1269.06,855.29,0.96,1178.35,856.94,0.87,1308.14,949.79,1.0,1152.38,955.72,1.0,1361.88,1076.09,1.0,1113.32,1087.98,0.99,1406.79,1184.3,0.99,1053.99,1186.51,0.99,1288.31,1155.96,1.0,1186.14,1156.3,1.0,1398.61,1214.54,0.99,1067.28,1198.55,0.99,1233.7,1244.8,0.98,1268.15,1255.2,0.98
60,2.0,1218.28,870.59,0.99,1239.56,852.17,1.0,1200.11,852.44,0.99,1269.7,854.81,0.96,1178.45,857.02,0.86,1308.41,950.27,1.0,1152.67,955.18,1.0,1362.94,1076.92,1.0,1114.21,1088.52,0.99,1406.22,1183.99,0.99,1055.04,1188.5,0.99,1289.44,1157.11,1.0,1186.88,1156.61,1.0,1401.69,1219.39,0.99,1066.6,1196.82,0.99,1238.43,1241.49,0.97,1267.75,1253.33,0.97
61,2.033,1218.51,870.58,0.99,1239.96,851.98,1.0,1199.92,852.18,0.99,1269.76,854.86,0.96,1177.64,856.95,0.88,1307.78,949.4,1.0,1153.05,955.16,1.0,1362.73,1075.03,1.0,1114.14,1086.47,0.99,1406.15,1184.0,0.99,1055.02,1186.5,0.99,1288.22,1154.31,1.0,1186.41,1154.38,1.0,1399.86,1214.22,1.0,1066.61,1196.53,1.0,1238.74,1244.41,0.98,1265.04,1255.21,0.98
62,2.067,1218.48,869.68,0.99,1239.7,851.24,1.0,1200.21,851.48,0.99,1269.73,855.05,0.96,1178.65,857.14,0.87,1307.78,949.56,1.0,1153.58,956.28,1.0,1363.01,1074.99,1.0,1111.65,1086.93,0.99,1408.33,1184.55,0.99,1054.48,1187.34,0.99,1288.1,1154.44,1.0,1187.0,1155.37,1.0,1394.26,1211.58,0.99,1069.78,1198.89,0.99,1239.5,1245.09,0.98,1267.48,1253.52,0.98
63,2.1,1219.01,870.52,0.99,1239.95,852.03,1.0,1200.56,852.58,0.99,1269.39,854.83,0.96,1178.74,857.76,0.88,1307.93,949.59,1.0,1152.97,955.6,1.0,1363.4,1074.02,1.0,1109.98,1085.19,0.99,1411.87,1180.35,0.99,1050.32,1186.22,0.99,1287.76,1154.56,1.0,1186.6,1154.76,1.0,1400.16,1214.11,1.0,1064.69,1196.62,1.0,1224.63,1246.24,0.98,1268.04,1257.29,0.98
64,2.133,1218.24,868.72,0.99,1239.25,850.89,1.0,1200.5,850.96,0.99,1268.84,854.86,0.96,1178.69,856.53,0.88,1307.94,948.64,1.0,1151.22,954.88,1.0,1362.95,1074.03,1.0,1108.93,1084.04,0.99,1418.87,1173.68,0.99,1045.29,1180.57,0.99,1287.8,1155.69,1.0,1185.23,1156.5,1.0,1407.07,1206.6,1.0,1057.37,1196.13,1.0,1220.64,1253.38,0.99,1273.73,1259.44,0.99
65,2.167,1219.4,869.47,0.99,1240.42,851.33,1.0,1201.44,851.48,0.99,1269.7,855.67,0.95,1179.35,857.47,0.89,1308.0,949.31,1.0,1149.98,955.24,1.0,1365.11,1074.41,0.99,1108.08,1083.16,0.99,1432.63,1162.2,0.99,1036.94,1167.78,0.98,1287.21,1155.66,1.0,1183.41,1156.51,1.0,1412.26,1207.89,1.0,1050.74,1197.26,1.0,1218.05,1255.35,0.99,1271.77,1261.0,0.99
66,2.2,1220.41,869.25,0.99,1240.33,850.07,1.0,1200.75,850.46,0.99,1269.18,853.69,0.95,1179.19,857.86,0.91,1313.7,948.68,1.0,1149.28,957.79,1.0,1370.17,1072.32,0.99,1104.3,1082.63,1.0,1447.96,1137.01,0.97,1022.85,1155.95,0.99,1287.6,1155.44,1.0,1182.66,1156.64,1.0,1397.66,1210.8,1.0,1052.86,1202.06,1.0,1211.36,1258.03,0.98,1268.32,1260.98,0.99
67,2.233,1220.91,869.52,0.99,1240.99,850.18,1.0,1201.15,850.43,0.99,1269.82,855.18,0.95,1180.03,858.98,0.91,1313.83,948.65,1.0,1149.09,958.35,1.0,1373.48,1069.6,0.99,1103.62,1080.97,1.0,1466.19,1110.13,0.98,1007.06,1135.23,0.99,1288.73,1155.11,1.0,1184.22,1157.01,1.0,1394.63,1207.96,1.0,1054.49,1202.67,1.0,1211.72,1259.07,0.99,1270.04,1260.96,0.99
68,2.267,1220.92,869.05,0.99,1241.04,849.91,1.0,1201.28,849.78,1.0,1268.33,854.82,0.94,1179.19,857.61,0.93,1312.81,947.52,1.0,1146.75,956.89,1.0,1375.2,1066.52,0.99,1102.81,1078.18,1.0,1471.96,1078.38,0.98,1004.82,1107.08,1.0,1289.19,1154.4,1.0,1183.55,1156.67,1.0,1392.76,1206.74,1.0,1054.7,1204.16,1.0,1220.3,1258.11,0.99,1263.72,1259.55,0.99
69,2.3,1221.18,868.96,1.0,1241.71,850.4,1.0,1202.67,850.85,1.0,1268.74,855.35,0.96,1179.61,857.57,0.9,1311.29,948.73,1.0,1144.75,951.81,1.0,1365.74,1063.44,1.0,1098.05,1074.06,1.0,1461.66,1044.54,0.99,994.65,1083.53,1.0,1290.99,1155.29,1.0,1182.27,1155.55,1.0,1402.17,1211.55,1.0,1052.54,1200.49,1.0,1223.1,1252.88,0.99,1260.01,1262.84,0.99
70,2.333,1221.99,868.47,1.0,1240.56,848.45,1.0,1201.93,849.74,0.99,1267.25,851.42,0.96,1179.59,857.09,0.87,1317.14,946.41,1.0,1145.33,951.56,1.0,1372.46,1057.85,0.99,1104.32,1077.55,1.0,1468.28,1019.73,0.99,997.67,1059.37,1.0,1292.46,1152.84,1.0,1180.28,1152.86,1.0,1371.91,1215.09,1.0,1056.51,1200.21,1.0,1236.55,1244.13,0.98,1251.33,1263.78,0.99
71,2.367,1221.91,869.25,1.0,1240.58,848.96,1.0,1201.82,850.24,0.99,1267.54,851.59,0.96,1179.83,857.28,0.87,1317.24,945.31,1.0,1146.36,950.44,1.0,1372.07,1058.92,0.99,1106.07,1078.36,1.0,1459.26,998.29,0.99,1003.61,1040.77,1.0,1293.17,1151.46,1.0,1180.91,1151.54,1.0,1375.26,1214.41,1.0,1057.86,1200.09,1.0,1241.68,1239.97,0.98,1246.9,1261.05,0.99
72,2.4,1220.44,867.67,1.0,1239.54,846.92,1.0,1200.09,848.46,0.99,1268.2,850.23,0.97,1178.73,856.46,0.85,1317.08,944.0,1.0,1145.5,950.9,1.0,1370.11,1057.37,0.99,1108.44,1079.46,1.0,1446.44,985.62,0.99,1008.51,1025.77,1.0,1292.82,1151.69,1.0,1179.21,1152.82,1.0,1378.99,1215.78,1.0,1061.64,1203.46,1.0,1248.84,1235.97,0.98,1245.13,1257.82,0.99
73,2.433,1219.06,867.8,0.99,1239.42,848.48,1.0,1198.85,848.55,1.0,1267.71,851.97,0.95,1176.95,855.57,0.92,1313.63,943.09,1.0,1146.52,954.06,1.0,1366.61,1062.62,0.99,1107.02,1078.66,1.0,1430.18,980.81,0.99,1023.33,1013.95,1.0,1289.05,1156.68,1.0,1181.78,1159.19,1.0,1391.6,1212.75,1.0,1055.12,1208.17,1.0,1211.09,1250.31,0.98,1257.95,1258.16,0.99
74,2.467,1219.18,868.63,0.99,1239.52,849.06,1.0,1198.69,849.53,0.99,1268.4,851.05,0.95,1176.22,855.57,0.91,1313.75,941.42,1.0,1146.28,953.19,1.0,1360.67,1064.21,0.99,1114.21,1081.87,1.0,1413.95,975.25,0.99,1039.38,1010.07,1.0,1289.14,1156.49,1.0,1180.29,1159.36,1.0,1396.72,1212.4,1.0,1054.24,1206.76,1.0,1213.95,1250.77,0.98,1252.47,1259.43,0.99
75,2.5,1220.16,869.62,1.0,1239.16,848.95,1.0,1200.18,849.98,0.99,1268.17,849.94,0.95,1177.48,856.35,0.8,1316.39,939.92,1.0,1142.05,951.54,1.0,1354.62,1055.36,0.99,1128.02,1084.72,1.0,1395.22,978.08,0.99,1059.7,1007.39,0.99,1295.13,1159.8,1.0,1175.08,1163.54,1.0,1370.64,1213.08,0.99,1062.23,1214.67,1.0,1277.12,1239.26,0.97,1229.09,1263.86,0.98
76,2.533,1219.23,869.91,0.99,1238.53,849.32,1.0,1199.43,850.65,0.99,1269.77,849.02,0.95,1177.8,856.61,0.75,1315.37,937.37,1.0,1146.89,949.58,1.0,1344.39,1062.74,0.99,1140.91,1084.15,1.0,1370.22,981.23,0.99,1084.48,1004.23,0.99,1293.16,1159.4,1.0,1176.04,1163.27,1.0,1371.2,1210.14,0.99,1054.39,1213.88,1.0,1268.01,1244.09,0.97,1235.53,1268.14,0.98
77,2.567,1218.24,867.48,0.99,1237.17,847.17,1.0,1198.77,847.91,0.99,1266.37,848.69,0.95,1177.33,855.13,0.75,1311.75,937.48,1.0,1153.16,948.37,1.0,1325.66,1066.52,0.99,1158.21,1082.66,1.0,1330.55,986.6,0.99,1125.58,998.11,0.99,1293.14,1151.6,1.0,1180.4,1154.29,1.0,1363.35,1213.52,0.99,1054.1,1215.99,0.99,1271.65,1241.4,0.97,1234.45,1263.1,0.97
78,2.6,1218.57,866.94,0.99,1238.92,846.47,0.99,1198.95,848.12,0.99,1265.64,848.15,0.95,1174.86,853.69,0.9,1301.72,937.26,1.0,1149.75,949.26,1.0,1312.84,1072.01,1.0,1171.81,1090.49,1.0,1295.86,1001.75,0.99,1173.93,1010.66,1.0,1290.6,1149.76,1.0,1183.71,1154.09,1.0,1404.56,1213.4,1.0,1053.47,1203.96,1.0,1216.96,1247.49,0.99,1268.62,1257.84,0.99
79,2.633,1220.1,866.98,0.99,1239.86,846.91,0.99,1200.48,849.33,0.99,1266.73,846.98,0.93,1175.25,854.21,0.9,1299.62,933.55,1.0,1151.22,948.12,1.0,1315.38,1067.02,0.99,1179.15,1087.91,0.99,1249.71,1006.1,0.99,1217.8,1017.21,0.99,1290.52,1149.41,1.0,1185.03,1154.83,1.0,1408.66,1212.65,1.0,1056.48,1203.05,1.0,1207.86,1248.08,0.99,1266.44,1260.27,0.99
80,2.667,1219.61,866.68,0.99,1239.5,846.17,0.99,1199.69,848.54,0.99,1266.86,846.91,0.93,1174.9,854.1,0.9,1301.04,935.68,1.0,1152.02,948.99,1.0,1309.58,1071.37,0.99,1184.64,1089.06,0.99,1252.34,1008.63,0.99,1214.98,1015.24,0.99,1291.28,1149.17,1.0,1185.03,1153.88,1.0,1404.86,1214.48,1.0,1058.35,1204.09,1.0,1212.68,1246.78,0.99,1265.02,1257.88,0.99
81,2.7,1219.74,866.79,0.99,1239.79,846.58,0.99,1200.0,848.63,0.99,1266.73,848.4,0.93,1175.08,854.76,0.9,1299.54,935.84,1.0,1150.79,948.86,1.0,1310.61,1072.96,0.99,1182.37,1090.36,0.99,1251.45,1006.9,0.99,1216.0,1015.49,0.99,1291.27,1150.71,1.0,1185.76,1155.62,1.0,1407.62,1212.19,1.0,1057.6,1202.82,1.0,1206.78,1249.2,0.99,1274.05,1259.46,0.99
82,2.733,1219.46,866.71,0.99,1239.42,846.81,0.99,1200.05,848.82,0.99,1266.74,848.44,0.93,1175.74,854.66,0.9,1300.24,935.92,1.0,1150.57,948.98,1.0,1314.54,1073.69,0.99,1177.15,1091.81,0.99,1252.72,1010.28,0.99,1214.79,1018.73,0.99,1290.29,1151.21,1.0,1184.67,1156.06,1.0,1406.86,1212.7,1.0,1055.99,1202.92,1.0,1200.24,1248.32,0.99,1272.23,1259.51,0.99
83,2.767,1219.18,866.44,0.99,1239.06,846.58,0.99,1199.71,848.62,0.99,1266.68,848.88,0.94,1175.98,855.29,0.89,1302.0,936.42,1.0,1150.97,948.75,1.0,1317.13,1074.01,0.99,1174.57,1090.91,0.99,1253.25,1009.09,0.99,1213.02,1018.64,0.99,1290.35,1150.62,1.0,1183.94,1154.83,1.0,1408.34,1214.92,1.0,1054.67,1203.41,1.0,1200.22,1247.59,0.99,1271.06,1259.68,0.99
84,2.8,1219.61,866.5,0.99,1237.82,846.33,0.99,1199.48,847.45,0.99,1266.08,847.43,0.92,1175.71,855.25,0.82,1313.16,933.48,1.0,1149.77,950.75,1.0,1319.77,1070.35,0.98,1171.29,1088.56,0.99,1255.05,1002.56,0.98,1213.98,1010.11,0.99,1304.49,1150.43,1.0,1186.8,1156.05,1.0,1369.76,1210.56,0.99,1057.5,1216.59,0.99,1258.44,1240.97,0.98,1249.19,1267.38,0.98
85,2.833,1220.13,867.86,0.99,1239.97,848.08,0.99,1200.94,850.04,0.99,1266.8,848.52,0.93,1176.48,854.68,0.9,1300.67,935.79,1.0,1150.92,948.09,1.0,1316.97,1072.29,0.99,1176.29,1089.45,0.99,1254.89,1007.71,0.99,1214.96,1014.5,0.99,1289.84,1150.36,1.0,1184.2,1154.77,1.0,1408.03,1214.76,1.0,1056.94,1203.05,1.0,1203.53,1247.4,0.99,1271.73,1259.68,0.99
86,2.867,1220.06,868.57,0.99,1239.92,848.68,0.99,1200.85,850.53,0.99,1266.72,849.17,0.93,1176.41,855.14,0.9,1301.49,935.81,1.0,1151.71,948.12,1.0,1315.4,1072.86,0.99,1175.55,1089.65,0.99,1253.23,1004.88,0.99,1212.97,1012.1,0.99,1290.33,1150.82,1.0,1184.54,1155.12,1.0,1407.56,1213.62,1.0,1056.44,1203.09,1.0,1206.78,1247.46,0.99,1271.33,1258.94,0.99
87,2.9,1220.26,866.18,0.99,1239.91,846.7,0.99,1201.19,848.49,0.99,1266.26,848.23,0.93,1176.92,854.0,0.91,1301.04,936.12,1.0,1151.07,947.82,1.0,1316.01,1072.27,0.99,1174.1,1088.68,0.99,1253.97,1005.37,0.99,1212.29,1011.9,0.99,1290.27,1150.56,1.0,1184.22,1154.71,1.0,1408.58,1215.42,1.0,1056.68,1203.7,1.0,1208.67,1245.47,0.99,1271.73,1257.21,0.99
88,2.933,1219.91,865.94,0.99,1239.48,846.41,0.99,1200.87,848.23,0.99,1265.93,848.0,0.93,1176.81,853.84,0.9,1300.96,935.35,1.0,1151.87,946.98,1.0,1315.25,1070.44,0.99,1173.11,1086.25,1.0,1253.53,1003.67,0.99,1212.84,1013.56,0.99,1290.0,1149.07,1.0,1184.43,1153.26,1.0,1404.96,1215.54,1.0,1057.85,1205.73,1.0,1210.88,1245.63,0.99,1268.65,1257.17,0.99
89,2.967,1220.24,866.7,0.99,1239.87,847.03,0.99,1201.26,848.9,0.99,1266.52,848.6,0.93,1177.39,854.57,0.9,1301.83,935.27,1.0,1151.62,947.29,1.0,1315.09,1071.8,0.99,1173.96,1087.19,1.0,1254.07,1004.17,0.99,1213.22,1012.58,0.99,1290.65,1150.04,1.0,1184.56,1154.47,1.0,1405.64,1213.66,1.0,1056.5,1205.11,1.0,1206.67,1247.61,0.99,1270.5,1257.47,0.99
90,3.0,1221.01,865.85,0.99,1240.65,846.23,0.99,1201.99,848.02,0.99,1267.21,847.42,0.93,1177.98,853.24,0.9,1301.67,935.19,1.0,1152.71,946.57,1.0,1315.35,1072.17,0.99,1173.04,1087.83,1.0,1254.09,1004.48,0.99,1212.89,1012.79,0.99,1289.97,1149.69,1.0,1184.65,1153.55,1.0,1408.08,1214.61,1.0,1055.0,1202.89,1.0,1204.71,1246.75,0.99,1270.16,1258.44,0.99
91,3.033,1221.56,866.7,0.99,1241.41,846.94,0.99,1202.49,848.67,0.99,1268.3,848.26,0.94,1178.5,853.89,0.9,1302.06,935.63,1.0,1152.98,947.02,1.0,1316.29,1072.06,0.99,1174.24,1088.08,1.0,1254.58,1004.05,0.99,1214.33,1013.05,0.99,1290.62,1150.43,1.0,1185.39,1154.39,1.0,1406.41,1215.0,1.0,1056.81,1203.62,1.0,1204.63,1246.15,0.99,1270.46,1257.74,0.99
92,3.067,1221.31,866.74,0.99,1241.15,846.93,0.99,1202.35,848.73,0.99,1268.22,847.99,0.94,1178.52,853.77,0.89,1302.06,935.07,1.0,1153.86,947.32,1.0,1318.14,1072.12,0.99,1174.04,1088.23,1.0,1253.93,1004.74,0.99,1213.89,1013.03,0.99,1290.17,1149.56,1.0,1185.38,1153.93,1.0,1405.63,1212.84,1.0,1055.52,1204.84,1.0,1205.66,1247.7,0.99,1268.38,1258.07,0.99
93,3.1,1221.64,866.94,0.99,1241.53,847.13,0.99,1202.7,848.78,0.99,1268.48,847.6,0.93,1178.72,853.05,0.9,1302.35,934.58,1.0,1155.0,946.28,1.0,1319.11,1071.5,0.99,1170.86,1086.5,1.0,1252.57,1005.52,0.99,1213.05,1014.98,0.99,1289.73,1148.08,1.0,1185.39,1152.2,1.0,1405.56,1213.15,1.0,1056.45,1206.23,1.0,1211.24,1246.95,0.99,1265.06,1257.77,0.99
94,3.133,1223.06,865.88,0.99,1241.93,845.78,0.99,1203.41,846.19,0.99,1270.76,846.49,0.92,1179.56,852.45,0.81,1316.18,932.44,1.0,1151.96,948.59,1.0,1326.18,1068.23,0.98,1167.93,1086.34,0.99,1256.1,1003.68,0.98,1209.85,1009.04,0.99,1304.34,1149.35,1.0,1186.31,1154.32,1.0,1366.48,1209.9,0.99,1056.24,1217.26,0.99,1259.28,1241.61,0.97,1246.52,1266.44,0.98
95,3.167,1223.38,866.91,0.99,1242.62,846.54,0.99,1203.65,846.91,0.99,1272.16,846.62,0.93,1179.9,852.3,0.8,1317.03,932.73,1.0,1152.35,948.16,1.0,1331.24,1068.12,0.99,1163.05,1086.4,0.99,1256.47,1007.94,0.98,1207.4,1016.59,0.99,1303.19,1147.83,1.0,1185.61,1152.34,1.0,1366.73,1210.19,0.99,1057.97,1217.11,0.99,1256.77,1242.19,0.97,1244.5,1266.75,0.98
96,3.2,1225.59,869.3,0.99,1246.27,849.38,0.99,1206.12,850.68,0.99,1272.84,848.38,0.92,1180.34,852.99,0.92,1305.02,932.03,1.0,1156.19,945.52,1.0,1334.65,1068.01,0.99,1157.36,1086.79,1.0,1255.01,1020.68,0.99,1203.52,1035.81,0.99,1291.15,1146.93,1.0,1187.2,1151.73,1.0,1407.69,1211.01,1.0,1056.92,1207.83,1.0,1209.8,1246.22,0.99,1259.92,1257.74,0.99
97,3.233,1225.44,870.34,0.99,1244.53,850.49,0.99,1206.29,850.6,0.99,1273.65,849.32,0.93,1182.65,854.04,0.81,1317.17,932.19,1.0,1150.99,947.21,1.0,1341.46,1064.61,0.98,1145.58,1085.48,1.0,1268.38,1027.48,0.98,1194.63,1040.17,0.99,1299.03,1148.12,1.0,1182.05,1153.05,1.0,1376.1,1208.27,0.99,1058.07,1218.59,0.99,1250.64,1242.29,0.97,1242.52,1269.61,0.98
98,3.267,1227.06,871.32,0.99,1245.85,851.22,0.99,1207.78,851.81,0.99,1274.72,848.67,0.93,1184.01,854.41,0.83,1317.65,931.49,1.0,1151.74,947.23,1.0,1344.91,1065.64,0.99,1135.68,1085.58,1.0,1270.44,1042.71,0.98,1185.46,1047.78,0.99,1296.8,1149.43,1.0,1180.91,1154.8,1.0,1373.05,1205.59,0.99,1057.32,1219.53,0.99,1250.66,1245.43,0.97,1247.43,1270.84,0.97
99,3.3,1228.59,871.57,0.99,1247.02,852.21,0.99,1210.07,852.06,0.99,1274.22,849.09,0.91,1186.04,853.05,0.85,1317.68,932.02,1.0,1151.4,945.34,1.0,1348.12,1062.96,0.98,1124.5,1081.69,1.0,1292.44,1054.01,0.98,1158.82,1068.54,0.99,1295.13,1148.8,1.0,1180.4,1153.19,1.0,1371.42,1205.8,0.99,1055.96,1219.45,0.99,1250.55,1247.93,0.97,1248.87,1271.03,0.98
100,3.333,1230.2,876.34,0.99,1248.46,856.33,0.99,1211.08,856.87,0.99,1275.42,851.0,0.91,1186.45,856.47,0.86,1319.87,933.75,1.0,1152.1,944.43,1.0,1354.43,1062.38,0.99,1121.85,1073.84,1.0,1310.41,1068.51,0.98,1134.37,1078.08,0.99,1293.89,1150.33,1.0,1179.42,1153.31,1.0,1365.1,1207.0,0.99,1055.96,1216.14,0.99,1250.13,1244.91,0.97,1253.03,1270.7,0.98
101,3.367,1231.19,883.5,0.99,1249.18,862.89,0.99,1212.06,864.04,0.99,1277.12,854.53,0.92,1187.78,861.46,0.84,1321.22,936.43,1.0,1152.8,944.63,1.0,1359.03,1060.92,0.99,1123.49,1060.74,1.0,1321.37,1091.21,0.98,1121.61,1093.78,0.99,1292.78,1147.23,1.0,1177.92,1149.26,1.0,1365.88,1207.28,0.99,1058.86,1213.87,0.99,1248.66,1244.62,0.97,1248.51,1271.67,0.98
102,3.4,1233.87,887.24,0.99,1250.97,866.55,0.99,1214.57,868.44,0.99,1277.56,857.64,0.92,1190.14,866.34,0.83,1323.48,940.37,1.0,1153.97,948.17,1.0,1370.44,1057.17,0.98,1126.1,1060.42,1.0,1361.83,1110.41,0.97,1101.41,1112.82,0.99,1292.03,1146.33,1.0,1176.5,1147.56,1.0,1366.0,1213.07,0.99,1058.22,1211.77,0.99,1254.29,1243.43,0.97,1240.34,1270.29,0.98
103,3.433,1237.44,893.09,0.99,1254.38,872.55,0.99,1218.02,874.42,0.99,1279.66,861.26,0.91,1192.19,869.7,0.84,1322.55,942.58,1.0,1155.28,949.61,1.0,1370.73,1051.25,0.99,1125.86,1058.63,1.0,1394.89,1130.11,0.98,1084.17,1127.66,0.99,1290.29,1147.61,1.0,1176.9,1148.49,1.0,1363.25,1210.99,0.99,1061.59,1204.46,0.99,1258.82,1238.96,0.96,1238.53,1268.65,0.97
104,3.467,1241.28,899.74,0.99,1260.06,880.8,0.99,1222.23,882.58,0.99,1284.64,867.14,0.91,1195.91,874.18,0.94,1327.21,947.34,1.0,1164.51,952.27,1.0,1381.76,1054.79,0.99,1129.97,1059.35,1.0,1424.51,1140.96,0.99,1078.54,1133.06,1.0,1290.14,1148.59,1.0,1185.35,1146.13,1.0,1399.41,1215.41,1.0,1063.35,1185.96,1.0,1212.61,1244.67,0.99,1256.63,1259.97,0.99
105,3.5,1242.75,906.14,0.99,1261.33,888.09,0.99,1224.3,889.39,0.99,1285.78,874.54,0.91,1198.56,880.47,0.94,1329.38,949.82,1.0,1166.4,954.43,1.0,1389.82,1057.63,0.99,1129.31,1062.79,1.0,1445.6,1155.78,0.99,1066.27,1148.33,0.99,1289.35,1151.44,1.0,1185.83,1148.81,1.0,1392.9,1206.32,1.0,1064.22,1181.11,1.0,1206.04,1246.81,0.99,1261.91,1260.52,0.99
