Frame,Time_Sec,Nose_x,Nose_y,Nose_conf,Left_Eye_x,Left_Eye_y,Left_Eye_conf,Right_Eye_x,Right_Eye_y,Right_Eye_conf,Left_Ear_x,Left_Ear_y,Left_Ear_conf,Right_Ear_x,Right_Ear_y,Right_Ear_conf,Left_Shoulder_x,Left_Shoulder_y,Left_Shoulder_conf,Right_Shoulder_x,Right_Shoulder_y,Right_Shoulder_conf,Left_Elbow_x,Left_Elbow_y,Left_Elbow_conf,Right_Elbow_x,Right_Elbow_y,Right_Elbow_conf,Left_Wrist_x,Left_Wrist_y,Left_Wrist_conf,Right_Wrist_x,Right_Wrist_y,Right_Wrist_conf,Left_Hip_x,Left_Hip_y,Left_Hip_conf,Right_Hip_x,Right_Hip_y,Right_Hip_conf,Left_Knee_x,Left_Knee_y,Left_Knee_conf,Right_Knee_x,Right_Knee_y,Right_Knee_conf,Left_Ankle_x,Left_Ankle_y,Left_Ankle_conf,Right_Ankle_x,Right_Ankle_y,Right_Ankle_conf
49,1.633,1428.21,1078.45,0.99,1449.32,1060.09,0.99,1411.44,1059.06,0.99,1477.54,1067.64,0.92,1387.69,1065.54,0.81,1511.2,1161.74,1.0,1353.35,1169.47,1.0,1554.42,1296.15,0.99,1312.27,1312.41,0.98,1610.41,1398.77,0.99,1278.9,1422.22,0.97,1485.49,1392.88,1.0,1374.97,1396.22,1.0,1625.44,1462.95,0.99,1289.53,1473.26,0.99,1435.04,1509.26,0.96,1434.76,1485.22,0.95
50,1.667,1428.18,1077.89,0.99,1449.08,1059.82,0.99,1411.7,1058.74,0.99,1477.11,1067.32,0.91,1388.17,1065.09,0.8,1511.61,1161.53,1.0,1353.48,1168.6,1.0,1555.12,1296.51,0.99,1312.04,1310.7,0.98,1610.48,1398.56,0.99,1279.51,1420.81,0.97,1485.11,1393.31,1.0,1374.47,1396.53,1.0,1624.98,1461.77,0.99,1289.04,1472.96,0.99,1437.16,1508.29,0.96,1439.63,1485.44,0.96
51,1.7,1427.68,1077.96,0.99,1448.55,1059.92,0.99,1411.47,1058.93,0.99,1477.05,1067.2,0.92,1388.75,1065.12,0.79,1511.62,1161.08,1.0,1354.18,1168.49,1.0,1554.64,1296.32,0.99,1312.05,1311.27,0.98,1610.76,1398.65,0.99,1279.31,1420.27,0.98,1484.59,1392.12,1.0,1374.52,1395.45,1.0,1624.76,1461.55,0.99,1292.17,1472.87,0.99,1436.23,1508.66,0.96,1439.9,1484.85,0.95
52,1.733,1427.92,1078.26,0.99,1448.81,1060.1,0.99,1411.58,1059.19,0.99,1477.25,1067.27,0.92,1388.62,1065.36,0.8,1511.83,1161.58,1.0,1354.04,1168.68,1.0,1555.42,1296.81,0.99,1312.04,1311.55,0.98,1610.98,1398.46,0.99,1279.43,1420.93,0.98,1484.47,1393.25,1.0,1374.13,1396.27,1.0,1624.48,1462.2,0.99,1289.59,1472.02,0.99,1435.7,1509.51,0.96,1435.86,1485.46,0.95
53,1.767,1428.36,1078.41,0.99,1449.16,1060.15,0.99,1411.89,1059.34,0.99,1477.4,1067.1,0.92,1388.7,1065.41,0.8,1511.94,1161.37,1.0,1353.69,1168.56,1.0,1556.07,1297.85,0.99,1311.31,1312.51,0.98,1611.01,1398.92,0.99,1278.64,1421.57,0.98,1484.41,1392.85,1.0,1373.73,1395.99,1.0,1625.34,1462.44,0.99,1289.68,1472.54,0.99,1435.61,1509.11,0.96,1435.57,1486.29,0.95
54,1.8,1428.14,1078.33,0.99,1449.04,1060.04,0.99,1411.81,1059.11,0.99,1477.39,1067.01,0.92,1388.73,1065.03,0.79,1512.1,1161.21,1.0,1353.78,1168.17,1.0,1555.77,1297.23,0.99,1311.47,1311.22,0.98,1610.83,1399.06,0.99,1278.88,1420.18,0.98,1485.22,1391.93,1.0,1374.34,1394.89,1.0,1625.06,1463.05,0.99,1290.26,1473.05,0.99,1438.2,1509.15,0.96,1434.91,1483.73,0.95
55,1.833,1428.04,1078.04,0.99,1448.73,1059.9,0.99,1411.75,1059.1,0.99,1476.85,1066.9,0.92,1388.67,1065.24,0.79,1512.15,1160.95,1.0,1353.95,1168.59,1.0,1556.02,1296.11,0.99,1311.36,1311.03,0.98,1610.74,1398.87,0.99,1278.39,1420.81,0.98,1485.42,1393.36,1.0,1374.76,1396.55,1.0,1623.91,1462.55,0.99,1290.43,1473.09,0.99,1436.65,1508.97,0.96,1435.03,1482.95,0.95
56,1.867,1427.8,1077.6,0.99,1448.69,1059.64,0.99,1411.69,1058.7,0.99,1477.37,1067.04,0.92,1389.02,1065.05,0.78,1512.52,1160.87,1.0,1353.97,1168.41,1.0,1555.67,1296.05,0.99,1311.56,1311.25,0.98,1610.47,1398.24,0.99,1278.72,1420.64,0.97,1485.29,1394.29,1.0,1373.91,1397.56,1.0,1626.12,1461.99,0.99,1286.47,1473.2,0.99,1438.81,1509.5,0.96,1432.73,1485.7,0.95
57,1.9,1428.04,1077.64,0.99,1449.0,1059.55,0.99,1411.77,1058.56,0.99,1477.56,1066.77,0.92,1388.86,1064.65,0.8,1512.49,1161.03,1.0,1354.2,1168.03,1.0,1556.08,1296.08,0.99,1311.94,1310.83,0.98,1610.78,1398.54,0.99,1278.88,1420.3,0.98,1484.36,1392.8,1.0,1373.3,1395.6,1.0,1625.27,1464.18,0.99,1286.48,1474.0,0.99,1436.34,1510.33,0.95,1431.87,1485.57,0.95
58,1.933,1427.89,1077.42,0.99,1448.76,1059.46,0.99,1411.82,1058.36,0.99,1477.07,1066.85,0.92,1389.09,1064.5,0.8,1512.25,1160.84,1.0,1353.79,1167.48,1.0,1555.99,1296.2,0.99,1311.5,1310.6,0.98,1610.9,1398.13,0.99,1279.16,1419.36,0.98,1485.44,1393.35,1.0,1374.37,1396.01,1.0,1623.64,1464.23,0.99,1286.31,1472.87,0.99,1437.45,1509.34,0.95,1432.63,1484.92,0.95
59,1.967,1428.09,1076.72,0.99,1448.79,1059.0,0.99,1411.93,1057.77,0.99,1476.22,1067.14,0.91,1388.45,1064.5,0.82,1511.29,1160.83,1.0,1353.15,1168.06,1.0,1555.45,1296.2,0.99,1311.47,1310.8,0.98,1611.02,1398.56,0.99,1279.34,1421.11,0.98,1485.2,1393.76,1.0,1374.28,1396.94,1.0,1624.25,1462.52,0.99,1286.64,1474.34,0.99,1437.13,1509.86,0.95,1435.33,1483.92,0.95
60,2.0,1429.13,1076.45,0.99,1449.73,1058.34,0.99,1412.57,1057.87,0.99,1477.96,1066.44,0.92,1389.57,1065.47,0.8,1512.71,1160.83,1.0,1354.38,1168.42,1.0,1555.2,1296.76,0.99,1311.45,1310.13,0.98,1610.49,1398.2,0.99,1279.2,1419.61,0.98,1484.98,1394.08,1.0,1373.92,1397.56,1.0,1625.75,1461.68,0.99,1288.45,1473.29,0.99,1437.74,1509.66,0.96,1433.62,1486.1,0.95
61,2.033,1430.52,1076.33,0.99,1450.79,1058.25,0.99,1413.62,1057.8,0.99,1477.83,1066.35,0.9,1389.33,1065.44,0.84,1512.61,1160.91,1.0,1353.87,1168.98,1.0,1555.43,1296.28,0.99,1311.37,1310.42,0.98,1610.62,1397.94,0.99,1279.37,1420.98,0.98,1485.34,1393.82,1.0,1373.66,1397.63,1.0,1625.57,1460.88,0.99,1287.39,1473.8,0.99,1440.19,1508.69,0.96,1427.0,1485.74,0.95
62,2.067,1430.55,1074.99,0.99,1450.72,1056.81,0.99,1413.65,1056.44,0.99,1477.63,1065.13,0.9,1389.58,1064.41,0.84,1512.7,1160.86,1.0,1354.14,1168.07,1.0,1555.92,1296.25,0.99,1311.42,1309.21,0.98,1611.07,1398.3,0.99,1278.87,1420.23,0.98,1485.55,1392.87,1.0,1374.17,1395.95,1.0,1624.49,1463.79,0.99,1289.19,1472.75,0.99,1439.19,1508.13,0.95,1425.94,1484.04,0.95
63,2.1,1430.09,1074.24,0.99,1450.37,1056.49,0.99,1413.37,1055.75,0.99,1477.21,1065.59,0.9,1389.18,1063.99,0.85,1512.04,1161.2,1.0,1353.08,1168.15,1.0,1555.94,1295.9,0.99,1310.3,1308.99,0.98,1613.81,1397.79,0.99,1278.21,1419.2,0.98,1485.01,1394.6,1.0,1373.43,1397.79,1.0,1626.09,1462.71,0.99,1289.53,1473.0,0.99,1437.89,1508.43,0.96,1429.7,1483.87,0.95
64,2.133,1430.56,1074.52,0.99,1450.51,1056.97,0.99,1413.86,1056.19,0.99,1476.72,1065.8,0.88,1389.28,1064.07,0.86,1511.83,1161.4,1.0,1352.75,1167.45,1.0,1557.86,1295.41,0.99,1307.23,1307.77,0.99,1619.5,1395.33,0.99,1274.86,1420.11,0.98,1484.46,1395.75,1.0,1373.8,1398.62,1.0,1623.93,1461.11,0.99,1293.92,1470.13,0.99,1433.92,1509.52,0.96,1431.34,1486.19,0.95
65,2.167,1430.51,1074.87,0.99,1450.28,1057.32,0.99,1413.67,1056.51,0.99,1476.1,1066.46,0.87,1388.7,1064.66,0.87,1511.89,1161.95,1.0,1351.87,1168.2,1.0,1560.31,1293.98,0.99,1304.6,1307.35,0.98,1627.1,1390.81,0.99,1269.35,1418.18,0.97,1484.86,1396.0,1.0,1373.71,1398.96,1.0,1624.89,1461.0,0.99,1296.2,1469.84,0.99,1434.7,1507.74,0.96,1423.88,1484.27,0.95
66,2.2,1430.8,1074.95,0.99,1450.55,1057.22,0.99,1414.05,1056.46,0.99,1476.38,1065.76,0.87,1388.96,1064.13,0.87,1513.15,1161.98,1.0,1351.45,1167.28,1.0,1564.54,1291.26,1.0,1302.63,1304.87,0.98,1636.88,1376.09,0.99,1264.58,1406.74,0.98,1484.66,1395.7,1.0,1372.89,1397.46,1.0,1618.09,1462.59,0.99,1286.8,1466.3,0.99,1435.33,1507.53,0.96,1429.53,1482.67,0.96
67,2.233,1430.67,1074.22,0.99,1450.48,1056.48,0.99,1413.83,1055.34,0.99,1475.61,1065.54,0.87,1388.22,1063.28,0.89,1512.91,1161.03,1.0,1350.17,1167.4,1.0,1565.13,1288.56,0.99,1299.26,1305.62,0.99,1645.55,1352.04,0.99,1256.36,1393.88,0.98,1485.84,1395.22,1.0,1373.4,1397.56,1.0,1615.17,1463.84,0.99,1275.7,1470.4,0.99,1433.01,1508.55,0.97,1438.4,1485.43,0.97
68,2.267,1430.21,1074.59,0.99,1450.38,1056.39,0.99,1413.53,1055.34,0.99,1476.71,1064.85,0.88,1389.18,1062.76,0.88,1514.46,1159.61,1.0,1351.25,1167.44,1.0,1568.26,1286.03,1.0,1298.48,1302.6,0.99,1652.69,1325.29,0.99,1244.98,1367.2,0.99,1486.05,1394.88,1.0,1373.51,1398.2,1.0,1608.78,1462.0,0.99,1278.53,1474.19,0.99,1435.9,1507.06,0.97,1430.04,1485.64,0.97
69,2.3,1430.24,1074.84,0.99,1450.25,1056.76,0.99,1413.39,1055.6,0.99,1476.2,1065.36,0.88,1388.66,1063.24,0.89,1515.53,1158.94,1.0,1350.91,1167.32,1.0,1570.82,1283.93,1.0,1297.69,1301.57,0.99,1659.65,1301.75,0.99,1237.61,1339.77,0.99,1486.74,1394.47,1.0,1373.62,1397.61,1.0,1606.91,1462.52,0.99,1274.94,1472.92,0.99,1431.63,1507.01,0.97,1432.32,1486.38,0.97
70,2.333,1430.16,1074.8,0.99,1450.25,1056.49,0.99,1413.04,1055.36,0.99,1476.36,1064.21,0.88,1388.21,1062.36,0.89,1516.56,1157.63,1.0,1351.19,1166.24,1.0,1570.66,1283.05,1.0,1297.8,1300.32,0.99,1652.62,1277.48,0.99,1238.69,1317.3,0.99,1487.28,1395.33,1.0,1373.6,1398.51,1.0,1607.54,1463.03,0.99,1274.94,1472.62,0.99,1431.04,1503.7,0.98,1433.03,1488.19,0.97
71,2.367,1430.88,1074.84,0.99,1450.72,1056.52,0.99,1413.64,1055.35,0.99,1476.0,1063.96,0.85,1387.84,1062.03,0.91,1516.43,1156.14,1.0,1350.65,1165.49,1.0,1570.71,1281.01,1.0,1298.67,1299.16,0.99,1644.95,1255.26,0.99,1245.43,1301.11,0.99,1486.38,1395.89,1.0,1372.04,1399.51,1.0,1605.96,1462.1,0.99,1275.93,1474.11,0.99,1431.98,1502.93,0.97,1428.36,1486.91,0.97
72,2.4,1431.54,1073.35,1.0,1451.65,1055.31,1.0,1414.3,1055.12,1.0,1474.88,1063.55,0.89,1387.0,1062.69,0.96,1515.31,1161.29,1.0,1346.52,1169.5,1.0,1567.25,1289.24,1.0,1306.38,1297.25,1.0,1642.79,1235.62,1.0,1247.59,1281.47,0.99,1491.46,1393.43,1.0,1373.06,1396.83,1.0,1613.06,1470.0,1.0,1247.29,1488.07,0.99,1432.95,1506.6,0.97,1437.36,1470.07,0.96
73,2.433,1430.93,1073.8,0.99,1450.84,1055.96,0.99,1414.01,1054.38,0.99,1475.44,1064.83,0.82,1388.21,1061.92,0.91,1515.47,1155.74,1.0,1351.31,1165.55,1.0,1573.72,1286.06,0.99,1307.31,1303.99,0.99,1627.14,1218.61,0.99,1268.66,1276.74,0.99,1487.58,1396.14,1.0,1373.55,1400.25,1.0,1611.51,1461.67,0.99,1279.92,1477.08,0.99,1427.85,1505.28,0.97,1432.19,1485.42,0.96
74,2.467,1431.61,1073.34,0.99,1451.51,1055.36,0.99,1414.5,1053.78,0.99,1475.85,1063.3,0.79,1388.26,1060.47,0.9,1514.15,1154.53,1.0,1352.7,1164.03,1.0,1569.08,1288.23,1.0,1315.21,1303.81,0.99,1608.82,1217.53,0.99,1286.19,1260.04,0.99,1487.62,1397.45,1.0,1375.06,1401.48,1.0,1614.31,1461.36,0.99,1280.86,1473.93,0.99,1426.72,1506.49,0.97,1438.27,1489.25,0.96
75,2.5,1432.22,1074.29,0.99,1452.21,1055.56,0.99,1414.84,1054.35,0.99,1476.5,1063.0,0.78,1388.22,1061.0,0.89,1511.75,1155.29,1.0,1354.07,1165.51,1.0,1562.79,1294.12,0.99,1321.65,1310.96,0.99,1588.82,1214.52,0.99,1309.4,1253.33,0.99,1489.29,1397.14,1.0,1378.34,1401.56,1.0,1617.7,1460.56,0.99,1278.57,1471.21,0.99,1427.43,1509.16,0.97,1445.7,1489.31,0.97
76,2.533,1431.92,1074.18,0.99,1451.83,1054.76,0.99,1414.22,1054.1,0.99,1476.18,1061.52,0.78,1387.49,1060.74,0.87,1510.56,1155.47,1.0,1353.55,1165.99,1.0,1557.57,1299.9,0.99,1325.74,1317.08,0.99,1564.84,1212.74,0.99,1330.53,1249.06,0.99,1489.91,1399.61,1.0,1379.16,1404.21,1.0,1618.34,1460.88,0.99,1275.73,1468.37,0.99,1421.52,1507.76,0.97,1448.2,1491.2,0.97
77,2.567,1431.83,1073.97,0.99,1451.24,1054.39,0.99,1414.28,1053.81,0.99,1474.34,1060.93,0.75,1386.98,1060.21,0.88,1507.28,1152.86,1.0,1354.37,1163.27,1.0,1551.4,1301.46,0.99,1327.35,1317.88,0.99,1538.22,1210.79,0.99,1359.99,1245.13,0.99,1489.92,1396.78,1.0,1381.34,1401.41,1.0,1621.38,1460.56,0.99,1279.98,1468.44,0.99,1419.77,1509.82,0.97,1452.43,1486.07,0.97
78,2.6,1432.53,1074.21,0.99,1451.69,1053.98,0.99,1414.33,1054.2,0.99,1475.17,1060.38,0.73,1386.48,1061.47,0.88,1508.65,1153.38,1.0,1354.22,1164.62,1.0,1551.92,1302.32,0.99,1333.09,1316.63,0.99,1509.62,1212.58,0.99,1389.99,1242.24,0.99,1490.22,1396.61,1.0,1379.63,1402.0,1.0,1621.81,1460.75,0.99,1280.56,1470.46,0.99,1421.82,1508.53,0.97,1445.93,1488.73,0.97
79,2.633,1433.2,1074.38,0.99,1453.04,1054.41,0.98,1415.08,1053.92,0.99,1476.87,1061.35,0.74,1386.18,1060.63,0.9,1507.02,1156.15,1.0,1354.2,1166.29,1.0,1545.34,1302.23,0.99,1339.74,1315.44,0.99,1479.7,1216.73,0.99,1414.88,1240.53,0.98,1491.43,1398.3,1.0,1381.33,1403.4,1.0,1622.11,1459.45,0.99,1280.99,1469.06,0.99,1419.08,1508.27,0.97,1451.12,1483.83,0.97
80,2.667,1433.49,1074.48,0.99,1453.39,1054.62,0.98,1415.52,1053.94,0.99,1477.13,1061.39,0.74,1386.31,1060.1,0.9,1505.28,1157.4,1.0,1354.09,1165.47,1.0,1539.57,1302.88,0.99,1343.87,1315.83,0.98,1464.04,1223.48,0.99,1427.45,1256.22,0.98,1491.16,1398.28,1.0,1381.69,1402.42,1.0,1622.22,1460.63,0.99,1279.83,1465.48,0.99,1417.49,1507.79,0.97,1448.41,1485.22,0.97
81,2.7,1433.55,1074.41,0.99,1453.38,1054.52,0.98,1415.54,1053.74,0.99,1476.8,1061.69,0.72,1385.96,1060.18,0.9,1505.76,1158.19,1.0,1353.3,1165.4,1.0,1539.35,1304.98,0.99,1343.01,1315.96,0.98,1463.75,1222.39,0.99,1429.04,1252.94,0.98,1491.88,1398.69,1.0,1381.67,1402.37,1.0,1623.05,1461.43,0.99,1281.26,1464.8,0.99,1418.4,1508.18,0.97,1450.38,1482.88,0.97
82,2.733,1433.78,1073.79,0.99,1453.41,1053.82,0.98,1415.9,1053.25,0.99,1476.79,1059.91,0.72,1386.18,1058.84,0.91,1506.57,1157.38,1.0,1353.43,1164.35,1.0,1541.75,1303.42,0.99,1340.21,1312.13,0.99,1463.1,1221.97,0.99,1427.95,1253.13,0.98,1492.6,1399.11,1.0,1381.89,1402.76,1.0,1620.61,1460.79,0.99,1277.03,1465.54,0.99,1421.17,1508.91,0.97,1448.24,1485.21,0.97
83,2.767,1434.87,1073.12,0.99,1454.54,1052.97,0.98,1416.69,1052.54,0.99,1477.86,1059.08,0.72,1386.52,1058.33,0.91,1507.4,1156.36,1.0,1352.76,1163.56,1.0,1544.59,1302.42,0.99,1337.05,1311.75,0.98,1461.42,1222.71,0.99,1427.08,1254.22,0.98,1493.87,1399.09,1.0,1382.23,1402.89,1.0,1624.11,1462.78,0.99,1277.76,1466.57,0.99,1422.58,1508.57,0.97,1446.63,1485.27,0.97
84,2.8,1434.07,1073.06,0.99,1453.82,1052.93,0.98,1415.95,1052.75,0.99,1477.83,1059.38,0.75,1386.82,1059.19,0.9,1507.38,1156.18,1.0,1353.83,1164.05,1.0,1544.76,1301.03,0.99,1335.26,1310.66,0.98,1461.32,1223.9,0.99,1426.96,1253.39,0.98,1492.46,1398.43,1.0,1381.83,1402.31,1.0,1623.32,1461.52,0.99,1280.6,1466.15,0.99,1418.58,1508.38,0.97,1448.51,1480.79,0.97
85,2.833,1434.76,1072.96,0.99,1454.3,1052.91,0.98,1416.61,1052.62,0.99,1477.83,1059.51,0.72,1387.05,1059.06,0.91,1507.54,1156.46,1.0,1353.77,1163.7,1.0,1545.22,1301.22,0.99,1334.61,1309.98,0.99,1462.33,1224.24,0.99,1426.6,1253.69,0.98,1492.44,1397.25,1.0,1381.63,1400.95,1.0,1622.5,1462.01,0.99,1281.05,1466.24,0.99,1420.96,1508.27,0.97,1444.43,1483.15,0.97
86,2.867,1435.12,1073.28,0.99,1454.7,1053.15,0.98,1416.57,1053.04,0.99,1478.36,1059.86,0.73,1386.79,1059.97,0.91,1507.98,1156.59,1.0,1354.0,1164.14,1.0,1545.15,1301.16,0.99,1334.65,1310.14,0.99,1461.96,1223.19,0.99,1425.17,1253.69,0.98,1493.25,1397.7,1.0,1382.29,1401.63,1.0,1625.29,1462.28,0.99,1281.32,1466.51,0.99,1420.83,1507.69,0.97,1445.98,1485.39,0.97
87,2.9,1435.28,1072.65,0.99,1455.0,1052.77,0.98,1417.25,1052.33,0.99,1478.62,1059.22,0.72,1387.52,1058.37,0.91,1507.3,1155.84,1.0,1353.95,1163.46,1.0,1544.45,1300.44,0.99,1335.26,1309.58,0.99,1462.58,1224.13,0.99,1425.02,1253.19,0.98,1492.66,1398.58,1.0,1382.02,1402.56,1.0,1622.25,1459.1,0.99,1279.44,1464.99,0.99,1421.63,1508.17,0.97,1446.42,1481.67,0.97
88,2.933,1435.45,1071.79,0.99,1455.1,1052.09,0.98,1417.48,1051.47,0.99,1478.47,1058.97,0.71,1387.67,1057.76,0.91,1507.2,1156.25,1.0,1353.4,1163.17,1.0,1543.91,1300.85,0.99,1335.37,1309.9,0.99,1461.65,1222.61,0.99,1425.39,1251.97,0.98,1492.62,1400.08,1.0,1381.79,1403.8,1.0,1624.44,1459.91,0.99,1280.71,1463.99,0.99,1419.51,1507.04,0.97,1449.83,1482.61,0.97
89,2.967,1436.0,1071.54,0.99,1455.66,1051.8,0.98,1417.96,1051.07,0.99,1478.71,1058.77,0.71,1387.74,1057.3,0.91,1506.84,1156.43,1.0,1353.24,1163.0,1.0,1543.9,1301.13,0.99,1336.25,1310.22,0.99,1462.03,1224.0,0.99,1426.35,1252.09,0.98,1492.13,1399.92,1.0,1381.39,1403.46,1.0,1624.24,1461.04,0.99,1279.94,1463.83,0.99,1419.82,1507.04,0.97,1448.3,1483.52,0.97
90,3.0,1436.38,1071.53,0.99,1456.1,1051.62,0.98,1418.23,1050.82,0.99,1478.98,1058.45,0.7,1387.51,1056.81,0.91,1506.97,1156.19,1.0,1352.51,1162.61,1.0,1545.31,1301.19,0.99,1336.18,1309.66,0.98,1461.48,1223.76,0.99,1427.82,1251.48,0.98,1492.61,1398.47,1.0,1381.19,1402.08,1.0,1624.27,1462.05,0.99,1278.72,1465.48,0.99,1420.6,1508.41,0.97,1447.75,1485.22,0.97
91,3.033,1436.74,1071.0,0.99,1456.39,1051.25,0.98,1418.84,1050.53,0.99,1479.61,1058.22,0.71,1388.99,1056.72,0.91,1507.89,1156.19,1.0,1354.17,1162.66,1.0,1547.62,1301.56,0.99,1336.48,1309.28,0.98,1465.64,1223.69,0.99,1428.62,1252.73,0.98,1492.4,1398.74,1.0,1381.36,1402.34,1.0,1625.01,1461.26,0.99,1280.24,1465.9,0.99,1421.03,1507.51,0.97,1443.36,1483.21,0.97
92,3.067,1437.22,1070.71,0.99,1457.04,1051.0,0.98,1419.44,1050.14,0.99,1480.4,1058.05,0.72,1389.77,1056.15,0.91,1508.36,1155.77,1.0,1354.18,1162.17,1.0,1549.46,1301.65,0.99,1337.0,1308.77,0.99,1467.9,1227.01,0.99,1430.27,1252.91,0.98,1492.28,1398.03,1.0,1380.95,1401.82,1.0,1622.72,1461.27,0.99,1279.31,1467.74,0.99,1422.9,1507.36,0.96,1442.82,1483.25,0.96
93,3.1,1438.43,1071.05,0.99,1458.3,1051.18,0.98,1420.81,1050.3,0.99,1481.66,1057.66,0.71,1391.32,1055.64,0.91,1508.89,1154.54,1.0,1355.62,1161.53,1.0,1554.68,1300.11,0.99,1336.97,1307.69,0.99,1474.19,1231.32,0.99,1432.15,1252.48,0.98,1492.8,1396.31,1.0,1382.13,1400.2,1.0,1623.13,1461.9,0.99,1279.79,1468.78,0.99,1423.29,1508.87,0.96,1440.54,1481.08,0.96
94,3.133,1439.57,1070.71,0.99,1459.74,1050.95,0.99,1422.07,1050.09,0.99,1484.2,1057.97,0.75,1394.02,1056.02,0.9,1511.37,1154.6,1.0,1358.8,1161.87,1.0,1561.29,1298.23,0.99,1335.36,1306.21,0.99,1478.98,1228.21,0.99,1431.52,1252.62,0.98,1491.81,1395.16,1.0,1382.02,1399.1,1.0,1623.12,1459.5,0.99,1283.84,1469.06,0.99,1422.89,1506.99,0.96,1439.89,1479.01,0.96
95,3.167,1442.03,1070.83,0.99,1462.16,1051.24,0.99,1424.76,1050.35,0.99,1486.91,1057.8,0.75,1397.52,1055.84,0.89,1514.37,1153.45,1.0,1361.2,1160.88,1.0,1570.29,1296.59,0.99,1332.92,1304.62,0.99,1498.21,1234.67,0.99,1427.37,1253.47,0.98,1491.87,1395.22,1.0,1382.22,1399.1,1.0,1623.92,1459.83,0.99,1281.28,1468.85,0.99,1421.88,1507.14,0.97,1440.46,1481.8,0.96
96,3.2,1444.72,1072.36,0.99,1464.94,1053.0,0.99,1427.89,1051.72,0.99,1489.79,1058.66,0.75,1401.07,1055.58,0.9,1517.28,1153.74,1.0,1363.25,1160.62,1.0,1579.17,1295.69,0.99,1325.11,1301.9,0.99,1515.29,1244.9,0.99,1417.69,1255.77,0.99,1489.63,1394.21,1.0,1380.58,1398.08,1.0,1623.07,1454.64,0.99,1285.64,1468.12,0.99,1421.29,1506.32,0.97,1437.45,1480.39,0.97
97,3.233,1448.98,1073.23,0.99,1469.25,1054.2,0.99,1432.24,1052.9,0.99,1494.2,1060.87,0.78,1405.89,1057.62,0.89,1521.92,1154.18,1.0,1364.49,1160.66,1.0,1592.21,1291.07,0.99,1315.48,1295.96,0.99,1527.5,1250.0,0.99,1403.96,1256.65,0.99,1489.71,1393.8,1.0,1378.96,1397.58,1.0,1625.21,1455.51,0.99,1286.98,1471.01,0.99,1422.33,1505.27,0.97,1428.11,1480.49,0.96
98,3.267,1455.72,1075.63,0.99,1476.5,1056.65,0.99,1438.95,1054.89,0.99,1501.61,1062.86,0.79,1412.36,1058.34,0.89,1526.79,1155.04,1.0,1365.85,1157.87,1.0,1601.02,1289.31,0.99,1304.85,1290.25,0.99,1554.5,1259.53,0.99,1386.67,1265.93,0.99,1488.52,1393.75,1.0,1376.67,1396.18,1.0,1626.41,1456.33,0.99,1284.9,1469.6,0.99,1423.55,1504.89,0.97,1430.91,1482.58,0.96
99,3.3,1462.58,1079.2,0.99,1483.7,1059.76,0.99,1444.89,1057.94,0.99,1508.41,1065.07,0.79,1416.0,1060.28,0.92,1533.69,1157.16,1.0,1368.04,1159.08,1.0,1611.04,1289.03,0.99,1297.27,1286.96,0.99,1587.25,1280.23,0.99,1364.66,1273.6,0.99,1489.54,1393.57,1.0,1375.64,1395.22,1.0,1624.36,1455.94,0.99,1282.67,1470.64,0.99,1430.6,1506.22,0.97,1426.46,1476.67,0.96
100,3.333,1471.04,1080.86,1.0,1492.45,1062.5,0.99,1453.46,1060.24,1.0,1515.75,1066.88,0.88,1423.55,1060.39,0.95,1541.47,1156.67,1.0,1376.4,1158.7,1.0,1606.43,1264.69,0.99,1296.76,1276.17,0.99,1617.15,1297.62,0.99,1350.25,1262.13,0.99,1490.05,1386.45,1.0,1374.21,1386.68,1.0,1624.58,1468.26,0.99,1259.83,1486.73,0.99,1438.75,1508.14,0.96,1419.51,1463.59,0.96
101,3.367,1479.29,1082.23,1.0,1501.26,1065.51,1.0,1462.85,1062.15,1.0,1524.55,1071.96,0.9,1433.51,1062.52,0.96,1549.03,1162.98,1.0,1382.29,1158.16,1.0,1620.17,1268.1,1.0,1304.23,1259.12,0.99,1642.21,1322.19,1.0,1299.31,1280.09,0.99,1491.35,1388.67,1.0,1375.55,1385.71,1.0,1623.44,1468.04,0.99,1260.38,1486.15,0.99,1434.48,1506.22,0.96,1421.8,1461.3,0.95
102,3.4,1488.15,1085.63,1.0,1510.95,1069.61,1.0,1472.54,1065.77,1.0,1536.15,1077.27,0.94,1445.38,1066.1,0.94,1558.01,1167.51,1.0,1395.22,1155.23,1.0,1637.29,1270.53,1.0,1317.53,1235.49,0.99,1660.06,1345.53,1.0,1291.97,1285.72,0.99,1492.27,1386.48,1.0,1378.0,1380.32,1.0,1630.77,1467.49,0.99,1263.02,1488.2,0.99,1442.43,1506.13,0.96,1401.63,1452.99,0.95
103,3.433,1497.21,1090.19,1.0,1520.2,1074.02,1.0,1482.08,1069.91,1.0,1545.56,1081.44,0.95,1455.7,1069.27,0.93,1565.26,1173.27,1.0,1404.21,1157.43,1.0,1650.1,1276.17,1.0,1318.67,1231.78,1.0,1683.83,1367.34,1.0,1284.19,1300.43,0.99,1493.87,1388.18,1.0,1380.98,1380.21,1.0,1630.78,1467.35,0.99,1263.32,1488.07,0.99,1449.49,1509.09,0.95,1396.98,1446.72,0.94
