Frame,Time_Sec,Nose_x,Nose_y,Nose_conf,Left_Eye_x,Left_Eye_y,Left_Eye_conf,Right_Eye_x,Right_Eye_y,Right_Eye_conf,Left_Ear_x,Left_Ear_y,Left_Ear_conf,Right_Ear_x,Right_Ear_y,Right_Ear_conf,Left_Shoulder_x,Left_Shoulder_y,Left_Shoulder_conf,Right_Shoulder_x,Right_Shoulder_y,Right_Shoulder_conf,Left_Elbow_x,Left_Elbow_y,Left_Elbow_conf,Right_Elbow_x,Right_Elbow_y,Right_Elbow_conf,Left_Wrist_x,Left_Wrist_y,Left_Wrist_conf,Right_Wrist_x,Right_Wrist_y,Right_Wrist_conf,Left_Hip_x,Left_Hip_y,Left_Hip_conf,Right_Hip_x,Right_Hip_y,Right_Hip_conf,Left_Knee_x,Left_Knee_y,Left_Knee_conf,Right_Knee_x,Right_Knee_y,Right_Knee_conf,Left_Ankle_x,Left_Ankle_y,Left_Ankle_conf,Right_Ankle_x,Right_Ankle_y,Right_Ankle_conf,norm_Nose_x,norm_Nose_y,norm_Left_Eye_x,norm_Left_Eye_y,norm_Right_Eye_x,norm_Right_Eye_y,norm_Left_Ear_x,norm_Left_Ear_y,norm_Right_Ear_x,norm_Right_Ear_y,norm_Left_Shoulder_x,norm_Left_Shoulder_y,norm_Right_Shoulder_x,norm_Right_Shoulder_y,norm_Left_Elbow_x,norm_Left_Elbow_y,norm_Right_Elbow_x,norm_Right_Elbow_y,norm_Left_Wrist_x,norm_Left_Wrist_y,norm_Right_Wrist_x,norm_Right_Wrist_y,norm_Left_Hip_x,norm_Left_Hip_y,norm_Right_Hip_x,norm_Right_Hip_y,norm_Left_Knee_x,norm_Left_Knee_y,norm_Right_Knee_x,norm_Right_Knee_y,norm_Left_Ankle_x,norm_Left_Ankle_y,norm_Right_Ankle_x,norm_Right_Ankle_y
20,0.667,1298.46,850.66,1.0,1316.41,834.34,1.0,1284.88,835.45,0.98,1361.44,836.94,0.99,1274.94,843.06,0.18,1404.72,934.12,1.0,1256.44,937.91,1.0,1472.45,1031.89,1.0,1200.67,1040.03,1.0,1411.92,1106.33,1.0,1257.46,1110.59,1.0,1384.35,1130.27,1.0,1284.1,1127.91,1.0,1523.24,1194.07,1.0,1143.0,1163.92,1.0,1270.94,1224.06,0.99,1358.96,1248.01,0.99,-0.18520589564985998,-1.4418251789680059,-0.09225340503291585,-1.5263368584592882,-0.25552872699125784,-1.520588821435065,0.1409304753281416,-1.5128729879520986,-0.3070021396225909,-1.481181108142868,0.3650521351555137,-1.009634935687218,-0.4028027566929787,-0.9900087552171226,0.7157859618678041,-0.5033416204995517,-0.6916027790721965,-0.4611893489885816,0.4023366996369622,-0.11786065105524587,-0.39752077672477365,-0.09580061707038905,0.25956788814341575,0.006110525845569838,-0.25956788814341575,-0.0061105258455710154,0.9787974938140201,0.33649319444506937,-0.9902417837451303,0.18036408067900553,-0.3277157865567288,0.4917937623337685,0.128088014228976,0.6158167233519195
21,0.7,1299.75,850.08,1.0,1318.07,833.95,1.0,1286.16,834.72,0.98,1362.36,837.04,0.99,1275.45,842.13,0.21,1404.82,934.11,1.0,1255.51,937.96,1.0,1470.92,1033.55,1.0,1203.15,1043.37,1.0,1412.62,1107.41,1.0,1260.01,1113.38,1.0,1384.64,1129.69,1.0,1283.62,1127.63,1.0,1524.01,1194.37,1.0,1142.65,1165.73,1.0,1272.18,1224.67,0.99,1359.63,1248.33,0.99,-0.17844370599260093,-1.445923432676516,-0.08335677481795209,-1.5296435309214444,-0.2489803541729216,-1.5256469732246936,0.14652314776530165,-1.5136053967877294,-0.3045688385004596,-1.4871865933118034,0.3669047579004331,-1.0097796102635372,-0.4080641118422997,-0.9897968217797818,0.7099858796604944,-0.4936527305688262,-0.6798300352213729,-0.4426836440985724,0.40738936833505424,-0.11029461176098772,-0.38470760582232577,-0.07930831377448891,0.2621638042375289,0.005346044711238322,-0.26216380423753005,-0.005346044711238322,0.9855407473494746,0.34105689123832855,-0.9938452828232438,0.19240570625787332,-0.3215412328749738,0.49832403177282025,0.13235353411318526,0.621127350091171
22,0.733,1300.72,849.56,1.0,1319.03,833.69,1.0,1287.01,834.45,0.98,1362.81,837.59,0.99,1275.81,842.49,0.23,1405.17,934.59,1.0,1254.7,937.91,1.0,1468.07,1034.79,1.0,1205.52,1044.57,1.0,1411.72,1109.84,0.99,1260.91,1115.58,1.0,1384.8,1131.31,1.0,1283.15,1128.94,1.0,1523.06,1194.43,1.0,1142.61,1164.11,1.0,1269.52,1225.05,0.99,1360.14,1248.2,0.99,-0.17149081729530863,-1.4468296843920747,-0.07706902013166096,-1.528668784391369,-0.2421911361982915,-1.5247495836352594,0.1486975707926702,-1.5085570963008053,-0.2999477789199114,-1.4832885651100969,0.36714144451479686,-1.0083433155867774,-0.4088087367639638,-0.9912225964942977,0.6915068755138926,-0.49162763695228723,-0.6624222804290764,-0.441193711432873,0.40091876682074384,-0.10460656228643397,-0.37678474111206556,-0.07500628289160383,0.2620965505648504,0.00611085907367109,-0.2620965505648492,-0.00611085907367109,0.9750816775908451,0.3316107955547999,-0.9868392798591746,0.17525531275841427,-0.3323843220198209,0.4895133312812275,0.13492879971528488,0.6088942490495759
23,0.767,1301.39,848.71,1.0,1319.45,832.9,1.0,1287.74,833.85,0.98,1363.56,837.84,0.99,1277.0,843.15,0.22,1406.84,935.58,1.0,1253.95,938.95,1.0,1466.51,1036.66,0.99,1206.81,1047.0,1.0,1411.47,1111.98,0.99,1260.21,1121.37,1.0,1385.57,1132.06,1.0,1282.22,1129.74,1.0,1523.31,1195.09,1.0,1142.39,1164.24,1.0,1269.45,1225.87,0.99,1359.32,1247.88,0.99,-0.16783996371447082,-1.4570915047096356,-0.07458693357500475,-1.538726632423089,-0.23832190509895168,-1.5338212958432165,0.15317558909674786,-1.513218882207753,-0.293778026012455,-1.4858006324823618,0.37665239665134925,-1.0085372008217373,-0.4127969819767238,-0.9911361647436641,0.6847591689892211,-0.4866093887233284,-0.6562049465821753,-0.43321867268556125,0.4005594580879904,-0.09769365062229847,-0.3804733956714603,-0.04920827116440383,0.2668244923841041,0.005989674139632747,-0.2668244923841041,-0.005989674139633921,0.9780466613436887,0.3314458474336838,-0.9888384018194073,0.17215149639256927,-0.3327625430419659,0.49037875262154496,0.1312822974139495,0.6040276559089024
24,0.8,1302.03,846.75,1.0,1319.99,831.11,1.0,1288.03,832.32,0.98,1363.73,837.7,0.99,1277.24,843.42,0.23,1407.56,936.49,1.0,1253.35,939.86,1.0,1464.86,1037.37,1.0,1208.21,1049.57,1.0,1411.19,1113.74,0.99,1261.43,1128.45,1.0,1386.76,1132.76,1.0,1282.51,1130.39,1.0,1523.45,1197.4,1.0,1142.8,1164.87,1.0,1269.12,1223.93,0.99,1359.25,1247.29,0.99,-0.16854905505426526,-1.4723810644327888,-0.07570620798250913,-1.5532308488538502,-0.24092098484293914,-1.5469758463506862,0.1504043783715335,-1.51916434761761,-0.2966990650157812,-1.4895952448753809,0.37698021284564576,-1.0084769944873893,-0.42019659377659735,-0.9910560371025441,0.673188182623575,-0.48698554612443107,-0.6535443731095066,-0.4239185787371579,0.39574522035513815,-0.09219666912721439,-0.3784276514414191,-0.01615444861354328,0.26945620287390193,0.00612576691425533,-0.26945620287390193,-0.00612576691425533,0.9760647087891761,0.34027730559567587,-0.9916763679293042,0.17211595730813473,-0.3386747842932127,0.4774221125452128,0.12724536083915775,0.598179846821171
25,0.833,1301.43,846.98,1.0,1320.48,830.49,1.0,1289.11,830.32,0.97,1365.94,838.96,0.98,1282.16,841.57,0.2,1409.21,931.85,1.0,1258.47,938.66,1.0,1460.73,1039.11,0.99,1215.8,1056.16,1.0,1411.84,1117.97,0.99,1260.29,1133.58,1.0,1384.03,1136.32,1.0,1281.53,1136.33,1.0,1497.79,1195.21,1.0,1148.66,1177.31,1.0,1277.93,1221.02,0.99,1350.65,1254.04,1.0,-0.1559136836530295,-1.4390062136072062,-0.06117187588300673,-1.5210163138763757,-0.21718502600088768,-1.521861778827604,0.16491539872199315,-1.4788922660122237,-0.251749622536407,-1.465911892349244,0.380111095425872,-1.0169202700144582,-0.36956765015172716,-0.9830519387328912,0.6363367088805483,-0.48348161902166803,-0.5817793529100939,-0.39868645773668593,0.3931909355537014,-0.09128534811646992,-0.36051620185033945,-0.013651772300719303,0.25488281617919567,-2.4866616212016437e-05,-0.25488281617919567,2.486661621314724e-05,0.8206480682483722,0.29285413913584374,-0.915688275412946,0.20383165309471935,-0.2727867798522704,0.42121561202530766,0.0888732863438489,0.5854347454933474
26,0.867,1304.5,846.51,1.0,1322.49,831.04,1.0,1290.23,832.12,0.98,1364.4,838.24,0.99,1278.63,843.55,0.3,1407.72,936.87,1.0,1253.07,941.06,1.0,1464.01,1039.57,1.0,1208.77,1054.49,1.0,1406.29,1119.99,1.0,1260.73,1135.38,1.0,1386.34,1132.55,1.0,1281.97,1130.64,1.0,1525.31,1197.29,1.0,1142.88,1166.8,1.0,1269.6,1224.25,0.99,1361.77,1246.77,0.99,-0.15391866427359838,-1.4796797303806724,-0.06054497449844954,-1.5599738371522984,-0.2279843981864039,-1.55436830157936,0.1569809475958525,-1.522603599999376,-0.2881920024883337,-1.495043050099096,0.38182520779926765,-1.010683254111498,-0.4208563443812086,-0.9889358522127838,0.6739877979850999,-0.47763834361078794,-0.6507871090859939,-0.4001989077327876,0.37440306347583974,-0.060233555855508804,-0.38109856429907146,0.019645326058863023,0.27085636469795077,0.004956746733477504,-0.27085636469795077,-0.004956746733477504,0.9921538448565071,0.34097746246683674,-0.9927766821423886,0.18272488874564236,-0.33506050825095807,0.48090823936166804,0.1433304304136039,0.5977940366788637
27,0.9,1304.99,847.49,1.0,1323.97,831.27,1.0,1292.21,830.83,0.97,1366.64,839.67,0.97,1283.65,841.67,0.27,1408.07,931.28,1.0,1260.46,939.45,1.0,1458.02,1040.97,0.99,1218.77,1061.09,1.0,1405.6,1126.78,0.99,1263.2,1141.68,1.0,1384.85,1134.5,1.0,1284.27,1135.2,1.0,1502.72,1194.65,1.0,1148.33,1179.5,1.0,1278.05,1222.06,0.99,1354.21,1254.65,1.0,-0.1482315345371192,-1.440507736374253,-0.05308664020115265,-1.5218170190997207,-0.2122964317770375,-1.5240226963129881,0.16081392045826234,-1.479708635937333,-0.25520687938061326,-1.4696828304224787,0.36849848169846655,-1.0204766143294357,-0.37145609432534815,-0.9795211988012559,0.6188929744319508,-0.47061131086725616,-0.5804440102824845,-0.3697517073878233,0.35611661188762145,-0.04045412525243643,-0.3577207407699978,0.03423812583322791,0.252098879671009,-0.0017545159650990314,-0.252098879671009,0.0017545159651001711,0.8429697276889426,0.29977158489414185,-0.9335528805156501,0.22382610811912076,-0.28327913482220574,0.43717524947521813,0.0985035391834431,0.6005457503397683
28,0.933,1307.5,847.16,1.0,1325.59,831.53,1.0,1293.05,832.22,0.98,1367.55,839.89,0.98,1282.38,844.69,0.33,1410.41,934.96,1.0,1259.29,943.35,1.0,1456.43,1047.53,0.99,1215.7,1061.16,1.0,1399.82,1131.74,0.99,1261.72,1144.33,1.0,1386.69,1136.74,1.0,1284.23,1136.78,1.0,1526.96,1192.97,1.0,1138.15,1172.32,1.0,1261.87,1230.41,0.99,1362.17,1248.76,0.99,-0.14149372121391485,-1.465542977952421,-0.04994789085770223,-1.5446397899185684,-0.2146190528140963,-1.5411479920774522,0.1623939024947965,-1.5023333696986712,-0.2686154049368591,-1.478042602108299,0.37929021477049035,-1.021224354111873,-0.38546411819970994,-0.978766116594536,0.6121779490431781,-0.45155524835184574,-0.6060546513797718,-0.38257958954835247,0.32569870877423224,-0.025404094438263556,-0.373166917107084,0.038308564720648246,0.2592533382614038,-0.00010121153162645635,-0.2592533382614038,0.00010121153162645635,0.9691004153242009,0.28445500963641446,-0.9985023652617129,0.17995410323200278,-0.3724078306198856,0.47392299684131334,0.13516800048725558,0.566784577108671
29,0.967,1308.63,848.33,1.0,1327.23,832.89,1.0,1294.27,832.88,0.98,1367.19,840.49,0.97,1282.13,843.62,0.43,1411.65,935.01,1.0,1259.51,941.94,1.0,1454.67,1052.04,0.99,1217.6,1063.12,1.0,1399.17,1139.85,0.99,1261.91,1149.18,1.0,1389.92,1138.52,1.0,1286.82,1137.63,1.0,1530.63,1192.82,1.0,1138.89,1169.78,1.0,1271.12,1229.37,0.98,1359.73,1247.46,0.99,-0.14898344226815363,-1.4514864653660555,-0.05580617171712255,-1.5288336189847616,-0.22092030275809044,-1.5288837142915093,0.14437467404735183,-1.490761185856383,-0.28173600514999964,-1.4750813548443007,0.3670984078483661,-1.0172603464755496,-0.39505158901367404,-0.9825442988992779,0.5826084174776873,-0.4309949716052691,-0.6050010195939826,-0.3754893717286335,0.3045794650270287,0.008891916947745606,-0.38302871539418565,0.055630838143505744,0.25824130628525227,0.0022292411502797364,-0.25824130628525116,-0.0022292411502797364,0.9631323675344808,0.27424675679119415,-0.9993011790064382,0.1588271700441101,-0.33689093787940166,0.45734510295464564,0.10700357521344331,0.5479675128615368
30,1.0,1310.36,849.25,1.0,1329.05,833.18,1.0,1295.25,833.56,0.98,1368.57,839.39,0.97,1282.02,843.49,0.49,1412.35,935.3,1.0,1259.84,942.08,1.0,1452.0,1055.76,0.99,1222.03,1064.9,1.0,1398.51,1145.42,0.99,1260.91,1153.03,1.0,1391.03,1139.37,1.0,1287.34,1138.14,1.0,1531.89,1196.03,0.99,1139.1,1169.27,1.0,1275.18,1229.92,0.98,1357.67,1246.93,0.99,-0.1440609929288372,-1.4468821425104237,-0.05065249482510881,-1.5271964584294668,-0.21957744056646814,-1.5252973022347414,0.1468597494263269,-1.4961602479840865,-0.28569806281966903,-1.475669352198892,0.3656625341765256,-1.0168232199943295,-0.3965488112381118,-0.9829382752568611,0.5638244897577364,-0.4147907062663952,-0.5855148526132833,-0.3691110020037903,0.2964932664528451,0.0333102000995904,-0.39120118721612124,0.07134330178869482,0.25910987609351455,0.0030736343677780845,-0.25910987609351455,-0.003073634367779221,0.9630970908014415,0.28624781856024695,-0.9999807032147909,0.1525072402159043,-0.31988287432472484,0.4556225644529893,0.09238395331446903,0.5406347930642474
31,1.033,1311.9,851.7,1.0,1331.14,835.3,1.0,1296.4,835.56,0.99,1370.19,840.01,0.97,1281.9,843.65,0.54,1411.18,935.87,1.0,1259.5,942.27,1.0,1450.48,1059.61,0.99,1222.57,1067.84,1.0,1394.27,1151.83,0.99,1263.36,1156.96,1.0,1389.69,1140.27,1.0,1286.65,1138.92,1.0,1528.95,1196.22,0.99,1139.34,1168.99,1.0,1273.75,1229.96,0.98,1354.65,1246.94,0.99,-0.13099306431179528,-1.4355633136674657,-0.03505448199893101,-1.5173404836222983,-0.208282462744716,-1.516044016293746,0.1596649379240078,-1.4938544793242945,-0.28058544837551286,-1.4757039367245635,0.36405799868306726,-1.0158569481126956,-0.39228109514308906,-0.9839439061791025,0.5600240218065371,-0.3988382279778823,-0.5764293199255257,-0.35780005061640235,0.2797377581991514,0.06100876063398565,-0.37303354172689124,0.0865890583088819,0.2568999875654242,0.0033658286414334185,-0.2568999875654242,-0.0033658286414334185,0.9513078343892012,0.28235562492026695,-0.9914484574462996,0.1465756043184325,-0.3212247127128232,0.450597192863928,0.08217608297900228,0.5352664822439922
32,1.067,1313.41,854.3,1.0,1332.62,837.7,1.0,1297.19,838.23,0.99,1370.25,842.08,0.97,1281.62,846.37,0.64,1411.65,936.62,1.0,1259.62,943.34,1.0,1450.42,1061.08,0.99,1223.4,1068.44,1.0,1389.25,1151.86,0.99,1266.67,1156.69,1.0,1389.11,1139.38,1.0,1286.04,1138.08,1.0,1529.91,1194.51,1.0,1140.3,1167.91,1.0,1274.73,1230.42,0.98,1354.98,1247.3,0.99,-0.12157911393688905,-1.4310261691317914,-0.024929630025130687,-1.5145442031211303,-0.20318528931683383,-1.5118776634817117,0.1643946843735947,-1.492507517044425,-0.28152118023334133,-1.4709236395857346,0.37268664866026024,-1.0168572198545383,-0.3922077313035498,-0.9830475097094563,0.5677465388871685,-0.3906732132091682,-0.5744380440200466,-0.353643530669316,0.2599876148433202,0.06605974616144657,-0.3567377228924139,0.09036047532822494,0.25928324588196383,0.003270284463438436,-0.25928324588196267,-0.003270284463438436,0.9676771727312992,0.2806407190316467,-0.9925313346534258,0.14681061637403142,-0.31618619554578326,0.4613113576194284,0.08756815551713641,0.5462381295314787
33,1.1,1313.57,854.36,1.0,1332.75,837.93,1.0,1297.43,838.32,0.99,1369.99,842.68,0.97,1281.7,846.59,0.65,1411.82,936.98,1.0,1259.24,943.26,1.0,1448.67,1061.2,0.99,1223.47,1067.78,1.0,1387.77,1149.92,0.99,1267.21,1150.81,1.0,1388.44,1141.23,1.0,1285.39,1139.75,1.0,1529.31,1194.66,1.0,1139.96,1168.66,1.0,1269.32,1232.85,0.99,1359.42,1249.63,0.99,-0.11650667426928797,-1.4279740719071035,-0.020786048332901246,-1.5099704162311303,-0.19705573071419227,-1.5080240635661042,0.16506567793774687,-1.4862648389006905,-0.2755586215368909,-1.4667514057718438,0.373824477881388,-1.015646745793222,-0.3876485724509286,-0.9843054772384512,0.5577298514870112,-0.39570846874327814,-0.5661640463687878,-0.3628700058307956,0.2537993968714772,0.04706180931074713,-0.34787310901437996,0.05150348590529206,0.25714313093703434,0.003693079415689615,-0.2571431309370332,-0.003693079415689615,0.9601756948399928,0.2703433945241949,-0.9829330490772148,0.140586550189156,-0.33734284203180614,0.4609362362609301,0.11231453006769482,0.5446793073356216
34,1.133,1313.99,851.9,1.0,1332.64,835.5,1.0,1297.71,836.28,0.99,1369.5,841.11,0.97,1282.36,846.01,0.66,1411.48,936.6,1.0,1259.0,943.59,1.0,1448.74,1061.18,0.99,1225.32,1068.75,1.0,1386.48,1149.96,0.99,1267.91,1151.36,1.0,1386.39,1141.89,1.0,1283.22,1140.72,1.0,1530.16,1195.22,1.0,1139.48,1169.3,1.0,1267.08,1231.82,0.98,1360.52,1247.74,0.99,-0.10344889099229192,-1.4383197836956125,-0.01075987744406955,-1.5198264765744778,-0.18435919343545817,-1.5159499387424342,0.1724313847214774,-1.4919452237055488,-0.26064747000195787,-1.467592614247839,0.38106863881018294,-1.0173675344980575,-0.37674480815136563,-0.9826277916185898,0.566247869094727,-0.3982148638365298,-0.5441317237708895,-0.36059256718451727,0.25682063137288813,0.043014660174791323,-0.33246281830071334,0.049972548591279156,0.25637333854611427,0.002907403374032879,-0.25637333854611427,-0.002907403374032879,0.9708987797165092,0.2679532528392698,-0.9707496821075845,0.13913291872828218,-0.3365878521476323,0.4498523357274689,0.12780150045000102,0.5289734668635386
35,1.167,1313.73,852.46,1.0,1332.61,835.66,1.0,1297.67,836.47,0.99,1370.81,839.99,0.97,1282.6,845.02,0.6,1410.92,935.9,1.0,1259.45,943.57,1.0,1449.24,1064.02,0.99,1226.36,1072.35,1.0,1382.37,1151.58,0.99,1270.15,1157.14,1.0,1384.95,1141.51,1.0,1282.53,1140.67,1.0,1527.15,1194.85,1.0,1138.72,1170.27,1.0,1260.46,1233.64,0.99,1363.26,1248.53,0.99,-0.0993741638305304,-1.4334015445480266,-0.005611834339255884,-1.5168341258750089,-0.17913173859906178,-1.5128114835610291,0.18409796367804881,-1.4953303712829948,-0.2539727505393971,-1.4703502591356903,0.38329325159621913,-1.019019723957349,-0.36894086111794616,-0.9809287776015183,0.5735989966230017,-0.38274696683753107,-0.5332732489816276,-0.3413783119295695,0.24150752559113858,0.052095701078572844,-0.31580225277278473,0.07970791251774158,0.25432038629492587,0.002085814533173784,-0.25432038629492587,-0.002085814533174913,0.9605175925268815,0.2669842602463415,-0.9685132149040502,0.14491444780484067,-0.3639249737881693,0.45962413106024924,0.14660296433169698,0.5335712224863655
36,1.2,1313.86,852.82,1.0,1334.22,835.64,1.0,1298.4,836.25,0.99,1369.32,841.42,0.98,1280.9,843.96,0.63,1403.73,936.53,1.0,1253.42,941.87,1.0,1447.93,1063.04,1.0,1230.98,1073.21,1.0,1381.34,1156.11,1.0,1270.36,1161.03,0.99,1386.03,1137.3,1.0,1281.84,1137.77,1.0,1511.17,1196.48,1.0,1141.12,1175.74,1.0,1275.63,1227.52,0.99,1361.63,1250.11,0.99,-0.10118069492511944,-1.435001820951696,0.0014364382592113203,-1.5215913272437782,-0.17910117031950668,-1.5185168453556426,0.17834515018308056,-1.4924593513201327,-0.26730351956929926,-1.4796574103433053,0.3517761694793874,-1.013092183483117,-0.4058064085626879,-0.986177866626323,0.5745501030131495,-0.37546480042075936,-0.5189070209721365,-0.3242066351710224,0.23892756378208085,0.0936204935608515,-0.3204265344888896,0.1184179540356507,0.26256579338102554,-0.001184431547068139,-0.26256579338102554,0.001184431547069285,0.8932881925306857,0.2970907129445165,-0.971813484034215,0.1925583287479051,-0.29386502702909384,0.4535364798424341,0.13958651785560114,0.5673931123883088
37,1.233,1314.01,854.02,1.0,1334.45,836.84,1.0,1298.78,837.36,0.99,1369.64,841.98,0.98,1281.3,844.23,0.62,1403.42,937.13,1.0,1252.52,942.04,1.0,1446.86,1064.88,1.0,1231.14,1075.06,1.0,1384.26,1158.4,1.0,1269.62,1162.51,0.99,1386.35,1137.37,1.0,1281.26,1137.85,1.0,1513.03,1197.86,1.0,1141.69,1175.54,1.0,1282.31,1225.46,0.99,1356.28,1248.78,0.99,-0.09991875848565299,-1.4314706096967185,0.0032557514131481475,-1.51818969384845,-0.1767948732488007,-1.5155649020114945,0.18088349130252232,-1.492244636075464,-0.2650282603833917,-1.4808873637040207,0.3513940071724582,-1.011958206678649,-0.4103003932056758,-0.987174114525855,0.5706650790904568,-0.3671175198111431,-0.5182197191174346,-0.3157321719261247,0.2546805233338558,0.10494119671213745,-0.32398512318270684,0.12568714757730678,0.2652301674477739,-0.0012114423862873357,-0.2652301674477728,0.0012114423862873357,0.9046698403430821,0.30412251572420507,-0.9697343918399268,0.19145837379948744,-0.2599301070077661,0.4434383901472441,0.11344653179919587,0.5611502086814921
38,1.267,1314.38,853.74,1.0,1334.91,836.63,1.0,1298.86,837.19,0.99,1370.13,842.37,0.97,1281.03,844.7,0.63,1402.69,937.58,1.0,1253.3,943.53,1.0,1445.85,1064.32,1.0,1233.19,1076.82,1.0,1387.22,1160.67,1.0,1270.33,1166.89,0.99,1385.86,1139.28,1.0,1281.99,1140.27,1.0,1512.5,1196.44,1.0,1141.35,1176.31,1.0,1278.38,1228.81,0.99,1363.06,1251.01,0.99,-0.09806418592156882,-1.4351388805360024,0.004942093790368817,-1.5209858092194537,-0.17593352158300551,-1.5181760909223914,0.18165330525916817,-1.492186196674567,-0.26539294521982204,-1.4804957616171477,0.3450183548169221,-1.014483912632989,-0.4045241744654156,-0.9846306557267043,0.5615673578547798,-0.37858445375861083,-0.5054231654545563,-0.315867527484903,0.26739988686058114,0.10483761395912995,-0.31907863411011617,0.1360455564729271,0.2605762852820011,-0.0024835902804394238,-0.2605762852820011,0.002483590280438283,0.8959740087461905,0.2843083701839722,-0.9662169661727433,0.18330903211279256,-0.2786889335898474,0.44672012246236553,0.1461806117587582,0.5581053835244709
39,1.3,1315.11,854.53,0.99,1335.34,837.54,1.0,1299.4,838.14,0.99,1368.45,843.11,0.97,1280.78,845.58,0.68,1401.82,938.02,1.0,1252.45,943.2,1.0,1443.21,1066.36,1.0,1233.67,1077.22,1.0,1389.27,1163.5,1.0,1270.33,1169.69,0.99,1384.93,1140.07,1.0,1281.25,1140.84,1.0,1510.99,1198.25,1.0,1141.7,1178.29,1.0,1279.41,1228.48,0.99,1366.51,1250.92,0.99,-0.08992980987170979,-1.43009904825185,0.011253730378827799,-1.515077216756874,-0.16850585620566552,-1.5120762219891861,0.1768586249757289,-1.4872179819968394,-0.26163672716290826,-1.4748638868698583,0.34376395063862686,-1.0125106263281045,-0.4033336967772296,-0.9866020381670668,0.5507825730296183,-0.3705978455197024,-0.49726483300585494,-0.3162798402245541,0.28099314341449233,0.1152632073689394,-0.3139040527001362,0.14622347005558461,0.25928594792821824,-0.001925638309266239,-0.2592859479282194,0.001925638309266239,0.8897949486194071,0.28907082099751963,-0.9572673143129204,0.1892377283924414,-0.268488998549128,0.44027094070951917,0.16715540856020503,0.55250814502104
40,1.333,1315.39,854.71,0.99,1335.68,837.68,1.0,1299.32,838.23,0.99,1368.15,843.45,0.97,1280.14,845.87,0.72,1401.6,939.0,1.0,1251.7,944.62,1.0,1440.71,1067.41,1.0,1235.76,1081.01,1.0,1392.03,1169.31,1.0,1273.92,1176.55,0.99,1384.88,1142.1,1.0,1280.73,1143.18,1.0,1513.4,1200.57,1.0,1142.87,1180.1,1.0,1281.57,1227.44,0.98,1368.56,1251.44,0.98,-0.08667443561156665,-1.4330272894423441,0.014308871799210717,-1.5177855804825389,-0.16665480772054703,-1.5150482310948634,0.175912025649775,-1.4890682969063833,-0.26211364636710677,-1.4770239596006132,0.34239263840928663,-1.0135160532839196,-0.40365949470434276,-0.9855453195407667,0.5370430648674198,-0.37441962624508496,-0.48299285695805394,-0.30673244138621036,0.29476275906374033,0.132736560307809,-0.29307057944226883,0.16877003224738665,0.2591772170239648,-0.0026875793988080927,-0.2591772170239648,0.0026875793988092246,0.8988211139403338,0.28831754550548794,-0.9453062835419443,0.18643837829510748,-0.25499653795915234,0.42204950559063353,0.1779525951933139,0.5414974788710013
41,1.367,1314.86,854.87,1.0,1335.44,837.72,1.0,1298.87,838.25,0.99,1369.62,844.01,0.97,1280.35,846.34,0.67,1401.71,939.32,1.0,1252.54,945.51,1.0,1437.02,1069.52,1.0,1237.99,1082.58,1.0,1394.4,1174.27,1.0,1274.45,1180.94,0.99,1385.7,1142.72,1.0,1281.63,1144.37,1.0,1517.53,1200.42,1.0,1143.41,1182.95,1.0,1282.7,1230.6,0.98,1377.07,1251.79,0.98,-0.09344735510209999,-1.434507590220613,0.00882047621942225,-1.5197307829885476,-0.1729061803125533,-1.517097063328664,0.17867054787003386,-1.4884739968363432,-0.26493728993716825,-1.4768955688976089,0.3381348193524264,-1.0148516934712208,-0.4031330328454047,-0.9840918355567304,0.5136001800892057,-0.36785112796771796,-0.47543609143277754,-0.30295230012228236,0.3018093651755403,0.15268120103759658,-0.29425605596228793,0.18582631449311435,0.2585766084944304,-0.004099657961139935,-0.25857660849442926,0.004099657961138805,0.9136771042726699,0.28262793519978296,-0.9454308186625877,0.1958145720711638,-0.2532594763508908,0.43260087734183844,0.21569170157971995,0.537899970913415
42,1.4,1314.83,855.3,0.99,1335.46,838.29,1.0,1298.65,838.56,0.99,1368.02,844.68,0.97,1279.15,846.45,0.71,1399.94,939.41,1.0,1251.6,945.87,1.0,1431.2,1070.69,1.0,1239.91,1085.2,1.0,1394.62,1177.22,1.0,1274.53,1183.12,0.99,1385.46,1144.66,1.0,1281.69,1146.47,1.0,1516.68,1200.92,1.0,1141.87,1184.44,1.0,1282.37,1229.84,0.98,1376.48,1249.57,0.98,-0.09230577817779542,-1.4293484504015808,0.009282282841565348,-1.5131105889347516,-0.1719807576878891,-1.5117810311802569,0.16961709945767606,-1.481644388745042,-0.2680043732902897,-1.4729283990211313,0.3268003717668368,-1.0151665884365593,-0.403668507128554,-0.9833556880882767,0.48073361400945436,-0.3687060624733203,-0.4612334336101974,-0.29725464388917505,0.30060315971530926,0.15587833599456352,-0.2907545837560898,0.18493163507426355,0.25549668182207974,-0.004456480621547176,-0.25549668182207974,0.004456480621547176,0.9016617505065418,0.27258396111132754,-0.944010627131191,0.19143169520734993,-0.25214816599594553,0.41499436948165636,0.21127657576517928,0.5121505713193674
