Frame,Time_Sec,Nose_x,Nose_y,Nose_conf,Left_Eye_x,Left_Eye_y,Left_Eye_conf,Right_Eye_x,Right_Eye_y,Right_Eye_conf,Left_Ear_x,Left_Ear_y,Left_Ear_conf,Right_Ear_x,Right_Ear_y,Right_Ear_conf,Left_Shoulder_x,Left_Shoulder_y,Left_Shoulder_conf,Right_Shoulder_x,Right_Shoulder_y,Right_Shoulder_conf,Left_Elbow_x,Left_Elbow_y,Left_Elbow_conf,Right_Elbow_x,Right_Elbow_y,Right_Elbow_conf,Left_Wrist_x,Left_Wrist_y,Left_Wrist_conf,Right_Wrist_x,Right_Wrist_y,Right_Wrist_conf,Left_Hip_x,Left_Hip_y,Left_Hip_conf,Right_Hip_x,Right_Hip_y,Right_Hip_conf,Left_Knee_x,Left_Knee_y,Left_Knee_conf,Right_Knee_x,Right_Knee_y,Right_Knee_conf,Left_Ankle_x,Left_Ankle_y,Left_Ankle_conf,Right_Ankle_x,Right_Ankle_y,Right_Ankle_conf,norm_Nose_x,norm_Nose_y,norm_Left_Eye_x,norm_Left_Eye_y,norm_Right_Eye_x,norm_Right_Eye_y,norm_Left_Ear_x,norm_Left_Ear_y,norm_Right_Ear_x,norm_Right_Ear_y,norm_Left_Shoulder_x,norm_Left_Shoulder_y,norm_Right_Shoulder_x,norm_Right_Shoulder_y,norm_Left_Elbow_x,norm_Left_Elbow_y,norm_Right_Elbow_x,norm_Right_Elbow_y,norm_Left_Wrist_x,norm_Left_Wrist_y,norm_Right_Wrist_x,norm_Right_Wrist_y,norm_Left_Hip_x,norm_Left_Hip_y,norm_Right_Hip_x,norm_Right_Hip_y,norm_Left_Knee_x,norm_Left_Knee_y,norm_Right_Knee_x,norm_Right_Knee_y,norm_Left_Ankle_x,norm_Left_Ankle_y,norm_Right_Ankle_x,norm_Right_Ankle_y
531,17.7,1019.79,1104.34,0.89,1012.55,1101.7,0.51,1006.35,1115.24,0.85,997.25,1147.35,0.28,989.64,1175.99,0.88,1079.29,1218.31,0.98,1079.14,1241.2,0.99,1084.73,1358.11,0.9,1090.15,1367.48,0.95,1083.97,1446.64,0.86,1078.81,1508.04,0.93,1301.31,1259.51,0.99,1302.51,1287.98,0.99,1510.7,1321.11,0.98,1492.02,1339.08,0.98,1700.02,1408.11,0.94,1696.12,1429.97,0.95,-1.2428292344131906,-0.74628344837575,-1.2747237603494996,-0.7579134965072213,-1.3020367521734104,-0.6982654466208092,-1.3421251756568928,-0.556810580900522,-1.3756496704601129,-0.4306421799591002,-0.980712619328883,-0.24420898415459796,-0.9813734175181705,-0.1433711804692227,-0.9567476716640317,0.3716549282619767,-0.9328708304244189,0.4129327884861783,-0.9600957158230917,0.7616580195798558,-0.9828271735346052,1.032144745061813,-0.0026431927571522813,-0.06270974816344695,0.002643192757153283,0.06270974816344795,0.919787026276515,0.20865804157089468,0.8374956251038279,0.2878216646476176,1.7538024475834242,0.5919209913580336,1.7366216946619315,0.6882213141436302
532,17.733,1019.04,1104.71,0.87,1012.14,1102.76,0.5,1006.23,1115.02,0.82,996.21,1148.6,0.3,989.75,1174.14,0.87,1076.56,1220.69,0.98,1081.47,1237.31,0.99,1079.11,1366.73,0.91,1094.77,1364.2,0.95,1083.1,1448.63,0.87,1079.38,1506.65,0.93,1300.7,1259.67,0.99,1304.26,1285.48,0.99,1513.54,1324.52,0.98,1492.73,1339.18,0.98,1699.25,1407.38,0.94,1694.58,1428.16,0.94,-1.2449386992328595,-0.737304666760951,-1.2752452086341675,-0.7458695498526251,-1.3012033927735485,-0.6920205925685621,-1.3452137151215346,-0.5445289134821969,-1.373587635517542,-0.4323509062199634,-0.9922966092671736,-0.22789177395461788,-0.970730672867112,-0.15489261652712005,-0.9810963775319077,0.413552085895674,-0.9123137779341562,0.4024396991151945,-0.9635713090520209,0.773277175745982,-0.9799104706422904,1.028115389581328,-0.00781820097598947,-0.05668195707592441,0.00781820097598947,0.05668195707592441,0.9270278078608778,0.22815530881897683,0.835625132405629,0.29254566067740834,1.7427121355299942,0.5920969564990322,1.7222003385873694,0.6833678645221015
533,17.767,1019.39,1104.81,0.88,1012.48,1102.58,0.5,1006.48,1114.85,0.83,996.56,1148.06,0.29,989.79,1173.69,0.87,1076.86,1220.5,0.98,1081.87,1236.84,0.99,1079.96,1365.54,0.91,1095.67,1362.5,0.94,1083.65,1447.96,0.88,1079.42,1505.41,0.92,1300.03,1260.5,0.99,1304.05,1285.91,0.99,1512.18,1324.17,0.98,1493.41,1337.5,0.98,1699.79,1408.14,0.94,1697.56,1427.29,0.94,-1.2446890220457545,-0.7415510626831587,-1.2751181787495796,-0.7513711812720922,-1.30154002248662,-0.6973385108298443,-1.345224137465194,-0.5510936057453244,-1.3750367844818217,-0.43822829658193213,-0.9916117954511343,-0.23209387902678721,-0.9695495559307054,-0.16013839124958032,-0.9779605095203293,0.4066101569099409,-0.9087793153355112,0.39322308941650713,-0.9617110756220492,0.7695582170444224,-0.9803384754566629,1.0225473708265864,-0.008851317651908563,-0.05594825411318317,0.008851317651908563,0.055948254113184166,0.9253810404836194,0.2244315443430464,0.8427247059929107,0.28313207384550465,1.7515480577346503,0.5942052474429298,1.7417279391457168,0.6785349653703171
534,17.8,1021.57,1105.81,0.9,1014.09,1102.22,0.55,1007.46,1116.56,0.87,999.78,1145.92,0.28,990.24,1176.59,0.89,1081.44,1215.68,0.98,1077.94,1241.43,0.99,1084.56,1358.51,0.9,1088.62,1371.18,0.95,1084.11,1445.17,0.86,1079.5,1508.76,0.94,1307.3,1257.96,0.99,1305.9,1288.09,0.99,1514.84,1320.69,0.98,1494.42,1340.36,0.98,1698.16,1407.67,0.94,1694.54,1430.86,0.95,-1.2326870298679866,-0.7231651464736191,-1.2650362526986099,-0.7386910435273537,-1.2937094274802987,-0.6766739505606244,-1.3269236027930245,-0.5496989261880172,-1.3681818361893003,-0.4170584630576415,-0.9737635043506851,-0.2480035004307608,-0.9889001727874741,-0.13664086836009925,-0.9602702456298909,0.36970231466254344,-0.942711710243216,0.42449705440371976,-0.9622163887146211,0.7444862251574382,-0.9821535434270771,1.0194978668418406,0.003027333687357987,-0.06515254571435039,-0.003027333687357004,0.06515254571434942,0.9005885243648376,0.20613980029701282,0.812276875942201,0.29120787691176603,1.6934039694597385,0.5823076347632709,1.6777483295336877,0.6825988750630232
535,17.833,1019.37,1105.16,0.89,1013.06,1102.57,0.53,1005.52,1115.33,0.85,998.85,1147.87,0.3,988.2,1174.82,0.88,1077.69,1220.67,0.98,1083.86,1236.84,0.99,1077.98,1370.99,0.91,1097.33,1363.96,0.94,1081.11,1454.26,0.87,1079.76,1507.95,0.92,1303.06,1262.38,0.99,1307.78,1287.43,0.99,1511.52,1324.22,0.98,1493.41,1337.12,0.98,1699.47,1408.63,0.93,1697.23,1428.1,0.94,-1.247294199672735,-0.7401571540760304,-1.2748083629306795,-0.7514506061898306,-1.307685825841123,-0.695811822802926,-1.336769735338823,-0.553924204353876,-1.3832080615982694,-0.4364112566832581,-0.9929953088322737,-0.23648663142545334,-0.9660916024453463,-0.16597886282308336,-0.9917307910280261,0.4189696317970791,-0.9073569306411451,0.3883159760596231,-0.978082719554593,0.7820606578650693,-0.9839692679536773,1.0161708678997807,-0.010290558682845001,-0.054614087924842215,0.01029055868284401,0.05461408792484122,0.8986797222602709,0.21503343281545428,0.8197127655881049,0.2712826730733746,1.7182180715995143,0.5830953219760053,1.7084507616632552,0.6679924311094712
536,17.867,1019.65,1105.4,0.88,1012.85,1103.23,0.51,1006.88,1115.7,0.83,997.24,1149.18,0.3,990.83,1175.15,0.88,1077.36,1221.13,0.98,1083.6,1237.4,0.99,1079.95,1366.06,0.91,1096.28,1362.65,0.94,1082.22,1449.67,0.87,1079.18,1505.81,0.92,1298.5,1263.11,0.99,1303.56,1288.14,0.99,1510.81,1325.31,0.98,1492.49,1338.64,0.98,1698.35,1409.75,0.93,1697.89,1427.87,0.94,-1.248525690604616,-0.7553141150158883,-1.2786983208417022,-0.7649427337827236,-1.3051881153292622,-0.7096114545097134,-1.3479622558418376,-0.561055622107117,-1.3764043969917967,-0.4458227975104793,-0.9924576772248722,-0.24180257128970933,-0.96476985183084,-0.1696101162959746,-0.980965454825746,0.4012737963957224,-0.9085067707416843,0.3861431097621253,-0.9708931209083658,0.7722640337667229,-0.9843820614849454,1.0213657192829038,-0.011225993308798225,-0.0555309510907559,0.011225993308798225,0.0555309510907559,0.9308256428141173,0.22045987254847635,0.8495370272342022,0.2796071021161774,1.76296903614694,0.5951329456690032,1.7609279464544318,0.6755341309478272
537,17.9,1020.2,1105.25,0.89,1012.72,1102.31,0.53,1006.41,1116.45,0.86,997.97,1147.5,0.28,989.86,1177.51,0.89,1079.35,1217.44,0.98,1079.92,1240.81,0.99,1082.19,1360.9,0.89,1090.27,1369.9,0.95,1084.06,1445.46,0.86,1078.49,1506.89,0.93,1300.96,1259.33,0.99,1302.13,1287.91,0.99,1512.83,1322.2,0.97,1493.42,1339.89,0.98,1699.0,1407.88,0.93,1696.05,1428.78,0.94,-1.2430914506137325,-0.7439240346899144,-1.2761409949475244,-0.7569140962328756,-1.304021024993812,-0.6944380859548246,-1.3413122220763256,-0.5572471298633485,-1.3771453510264666,-0.42465129758298775,-0.9817437838565407,-0.24822505356583296,-0.9792253025369864,-0.14496731946413297,-0.9691955611415709,0.38563692907130676,-0.933494983839828,0.42540242359057523,-0.9609331750581234,0.7592558420212335,-0.9855435977772704,1.0306774340566407,-0.002584757143752612,-0.06313876852003834,0.002584757143752612,0.06313876852003936,0.9335391677226261,0.2146453026384521,0.8477782512094044,0.2928065913102145,1.7561105137950945,0.5932128104618883,1.7430762683693342,0.685557125512189
538,17.933,1019.37,1104.58,0.89,1012.4,1101.69,0.52,1005.69,1114.87,0.85,997.77,1146.36,0.29,988.8,1174.35,0.88,1079.14,1217.67,0.98,1082.3,1237.99,0.99,1081.81,1360.32,0.9,1095.37,1362.33,0.94,1082.78,1451.17,0.86,1079.93,1506.96,0.92,1304.08,1260.85,0.99,1306.76,1288.13,0.99,1513.61,1323.46,0.98,1493.04,1339.29,0.98,1700.09,1409.4,0.94,1695.65,1429.21,0.95,-1.2464407788085294,-0.7403697001480766,-1.2768120154045635,-0.7529626519074071,-1.3060503220845323,-0.6955318200084516,-1.3405611102969555,-0.558316577482038,-1.379647192401177,-0.4363523145949528,-0.9859976207963431,-0.24758876088760898,-0.9722281648934074,-0.15904593052442342,-0.9743633020429134,0.37399759498386986,-0.9152766494974018,0.38275601471959836,-0.9701366019714422,0.7698694521932915,-0.9825552568206092,1.012970067644184,-0.005838946490486316,-0.05943524636583976,0.0058389464904853245,0.05943524636583976,0.9071718431747858,0.2133829922679731,0.8175396571230767,0.2823609944652775,1.7197440383581963,0.5878599037547938,1.7003970813300207,0.6741804485133917
539,17.967,1018.05,1105.14,0.88,1011.57,1102.82,0.51,1005.19,1114.8,0.83,996.06,1148.08,0.31,988.84,1172.99,0.88,1075.75,1221.57,0.98,1085.5,1234.65,0.99,1078.44,1369.24,0.91,1102.34,1357.0,0.94,1082.11,1454.58,0.86,1080.14,1505.23,0.91,1300.17,1264.26,0.99,1307.16,1287.84,0.99,1511.59,1327.15,0.98,1492.24,1338.32,0.98,1700.78,1409.66,0.94,1697.7,1426.72,0.94,-1.2519620085365197,-0.7491652289934926,-1.2803663774083105,-0.7593346943920358,-1.3083324072543023,-0.7068216791012859,-1.348352760309774,-0.5609424513152966,-1.3800008379724793,-0.4517521999887038,-0.9990403906503539,-0.2388071012554299,-0.9563023356349273,-0.1814723566808877,-0.9872490708563538,0.4084881381423186,-0.8824860436903345,0.35483544138449075,-0.9711620286095222,0.7825666627593957,-0.9797973074177665,1.0045853793267148,-0.015319948951683208,-0.051680171141731075,0.015319948951684204,0.051680171141731075,0.9114164193930844,0.22399124218341587,0.8265978179009305,0.2729537113651911,1.7407100223026801,0.5856647723703746,1.7272091803080636,0.6604454101717259
540,18.0,1021.58,1105.11,0.9,1013.88,1101.03,0.55,1006.35,1116.0,0.88,999.55,1144.71,0.27,987.85,1177.26,0.9,1083.03,1214.85,0.97,1075.5,1245.05,0.99,1085.84,1353.69,0.87,1084.92,1375.42,0.95,1081.89,1449.85,0.83,1078.23,1511.9,0.94,1303.04,1258.36,0.98,1299.54,1290.39,0.99,1508.56,1319.11,0.98,1488.39,1343.01,0.98,1698.23,1407.85,0.94,1693.09,1433.66,0.95,-1.2353269609780577,-0.7475514570446217,-1.2693336736430718,-0.7655705983008885,-1.3025895887557413,-0.6994562491326729,-1.33262149084952,-0.5726597919102636,-1.3842940282755798,-0.42890414291725043,-0.9639357280864858,-0.26288955472531916,-0.9971916431991551,-0.12951257777942013,-0.9515254861918511,0.35029122273059504,-0.955588625886891,0.4462608157449786,-0.9689704881433834,0.774977649986145,-0.985134717799741,1.049018756591875,0.007728798332957712,-0.07072954588703916,-0.007728798332957712,0.07072954588703916,0.9153988745555113,0.19757016767134997,0.8263189531979365,0.3031234706186014,1.7530681201624196,0.58948648999516,1.730367535344475,0.7034752242658113
541,18.033,1017.93,1102.22,0.85,1010.95,1101.42,0.46,1005.76,1112.49,0.8,993.45,1149.76,0.28,989.57,1172.59,0.87,1074.67,1220.47,0.98,1083.4,1234.03,0.99,1078.59,1359.61,0.91,1098.1,1353.72,0.94,1082.94,1451.28,0.87,1079.45,1504.32,0.92,1294.17,1263.32,0.99,1299.97,1287.53,0.99,1510.45,1326.05,0.98,1490.36,1340.21,0.98,1698.58,1408.33,0.93,1694.48,1426.34,0.94,-1.2501022506185246,-0.7756823110925747,-1.2813615244929861,-0.7792650358919397,-1.3046044516288684,-0.7296890814807232,-1.3597336294791011,-0.5627788898902942,-1.3771098447560226,-0.46053688092840844,-0.9959974942235429,-0.24611080168639707,-0.9569010098504694,-0.18538361633715614,-0.9784421427066539,0.3770146090432054,-0.8910684416621336,0.3506367977078792,-0.9589610766101047,0.7875500869904726,-0.9745907135473356,1.0250847411883892,-0.012987377397699479,-0.05421110462039568,0.01298737739769846,0.05421110462039568,0.9556022721106987,0.22671930370983293,0.8656310955866379,0.2901335326585984,1.7981247927414312,0.5952025493245499,1.7797633281446847,0.6758586413702603
542,18.067,1018.84,1103.0,0.88,1011.7,1100.64,0.5,1005.67,1113.1,0.84,995.72,1147.0,0.28,988.61,1173.31,0.88,1078.66,1218.85,0.97,1078.73,1239.34,0.99,1081.33,1363.74,0.89,1089.78,1369.92,0.95,1082.78,1448.76,0.86,1078.66,1509.75,0.93,1302.92,1262.32,0.99,1303.2,1289.85,0.99,1512.01,1325.5,0.98,1490.52,1342.97,0.98,1696.72,1409.17,0.94,1692.02,1429.88,0.95,-1.23987448859704,-0.7550618389234353,-1.271021852781766,-0.7653570461329522,-1.2973269796772704,-0.7110018419674505,-1.34073262024282,-0.5631172977290444,-1.371749113149459,-0.44834318684667135,-0.978917160091393,-0.24968058671047696,-0.9786117937758566,-0.16029550377699808,-0.967269616341643,0.3823840626907802,-0.9304075396804473,0.4093435459767199,-0.9609441712341004,0.7532732647895781,-0.978917160091393,1.0193345731406214,-0.0006107326310725064,-0.06004810476229113,0.0006107326310734984,0.06004810476229014,0.9115184518765451,0.2155668068891095,0.8177709930068301,0.29177751449515527,1.7172929110587256,0.580566801473989,1.6967897441584157,0.67091160711344
543,18.1,1018.22,1102.51,0.87,1011.48,1101.2,0.49,1005.24,1112.42,0.82,994.18,1149.19,0.29,987.7,1172.63,0.87,1073.25,1222.7,0.98,1082.55,1235.47,0.98,1077.06,1363.97,0.91,1098.96,1356.03,0.93,1083.29,1448.0,0.88,1081.23,1503.72,0.91,1289.96,1266.54,0.99,1296.48,1289.67,0.99,1501.38,1328.36,0.98,1482.45,1340.08,0.98,1695.3,1407.58,0.94,1692.22,1423.64,0.94,-1.2453047027685749,-0.7951610155732652,-1.2758259889382484,-0.8010931943391808,-1.3040830847392517,-0.7502847624662228,-1.3541669756942354,-0.583776202754221,-1.3835108828721998,-0.4776309582709648,-0.9961079107927399,-0.25089493475233765,-0.9539939699354755,-0.19306751273650247,-0.9788547801834736,0.3888294120117225,-0.8796832420357212,0.3528740689572405,-0.9506429681898436,0.7693492453704255,-0.9599714325087644,1.0216706200550256,-0.014762521203729246,-0.052370723227340495,0.014762521203729246,0.052370723227340495,0.9426277342847514,0.22757377395503484,0.8569054869268998,0.280646396196663,1.8207713268697763,0.5863120959671313,1.8068239141987688,0.6590378906088169
544,18.133,1021.34,1105.0,0.91,1014.04,1100.84,0.56,1006.29,1114.85,0.88,999.21,1144.37,0.27,986.99,1175.03,0.89,1081.5,1215.47,0.97,1074.93,1244.23,0.99,1090.44,1347.84,0.89,1085.44,1370.53,0.95,1086.01,1443.68,0.86,1078.41,1508.23,0.94,1296.19,1264.21,0.98,1294.14,1295.08,0.99,1498.35,1320.66,0.98,1477.97,1342.51,0.98,1695.8,1405.72,0.94,1692.68,1429.58,0.95,-1.2301698984499958,-0.7845997330952234,-1.2629654439943583,-0.8032887015150246,-1.2977826327572084,-0.7403482093127625,-1.329589819394754,-0.6077284141799446,-1.3844886641279193,-0.4699871228936231,-0.9598986628405674,-0.2883087856588275,-0.9894146538304931,-0.15910332129501165,-0.9197353508999373,0.3063687984106543,-0.9421980533275827,0.408304542027309,-0.9396373052508313,0.7369338785437605,-0.9737806129408518,1.0269273668846615,0.004604853997667699,-0.06934236239414086,-0.004604853997666678,0.06934236239414086,0.9128168385522227,0.18426154801397504,0.8212588634571409,0.28242355762278465,1.7998689574199367,0.566397041713077,1.7858522311050864,0.6735890576978
545,18.167,1021.14,1104.56,0.9,1013.71,1100.2,0.54,1006.6,1114.2,0.87,998.48,1143.6,0.27,988.11,1173.89,0.9,1080.26,1217.07,0.97,1075.48,1243.44,0.99,1086.32,1354.65,0.89,1086.94,1371.42,0.95,1083.96,1444.17,0.86,1078.66,1506.54,0.93,1298.74,1268.97,0.99,1297.27,1298.63,0.99,1503.91,1329.51,0.98,1484.8,1347.87,0.98,1698.63,1407.43,0.94,1697.16,1428.48,0.95,-1.222073410448478,-0.7911597279857888,-1.254869196985715,-0.8104046309874511,-1.2862525135778764,-0.7486090708903689,-1.322093938434184,-0.6188383946864966,-1.3678667925918087,-0.4851392864478799,-0.9611195880956563,-0.2945441232341654,-0.9822183579002315,-0.17814777182273206,-0.9343709385107767,0.3127296737770196,-0.9316342779921911,0.3867519268361673,-0.944787904355713,0.7078681409120771,-0.9681819378210368,0.9831673611445781,0.0032442669050963785,-0.06545915401712427,-0.003244266905097382,0.06545915401712327,0.9088582001278376,0.20176250371697282,0.8245072605953196,0.2828029668157174,1.768346161706685,0.5456989353430197,1.7618576278964913,0.638612973917561
546,18.2,1021.64,1103.97,0.9,1014.11,1100.07,0.53,1007.23,1113.13,0.87,997.24,1144.44,0.26,987.73,1172.78,0.9,1078.27,1219.69,0.98,1076.31,1242.61,0.99,1083.2,1360.73,0.9,1087.33,1373.37,0.94,1084.37,1445.05,0.87,1079.57,1507.4,0.93,1290.32,1269.89,0.99,1291.01,1297.19,0.99,1492.47,1328.15,0.98,1473.57,1344.01,0.98,1693.78,1407.46,0.94,1691.7,1427.05,0.95,-1.2244407763746246,-0.8172951592364698,-1.258712829329186,-0.8350456249101474,-1.2900264713381346,-0.7756043219106017,-1.3354949718714773,-0.6330999423611567,-1.378778799706521,-0.5041132251324354,-0.9666949119899206,-0.2906069828882805,-0.9756156588413073,-0.18628886154451618,-0.9442565028178103,0.35132267829516717,-0.925459214809532,0.4088523926837002,-0.9389313631157078,0.7350968489629798,-0.960778090098695,1.0188767296690777,-0.001570233501902347,-0.06212662985786994,0.001570233501902347,0.06212662985787097,0.9184955705837049,0.2030380188981402,0.8324740830881914,0.2752232459710941,1.8347381974472887,0.5640096682774597,1.8252712824213277,0.6531716227767768
547,18.233,1023.26,1103.93,0.92,1015.69,1097.98,0.57,1007.3,1112.89,0.9,1000.69,1139.96,0.24,986.79,1173.18,0.91,1084.95,1214.18,0.97,1068.87,1251.4,0.99,1095.9,1346.86,0.86,1078.5,1389.56,0.96,1087.42,1437.69,0.83,1077.71,1511.41,0.94,1294.79,1269.88,0.98,1287.51,1303.98,0.99,1488.7,1320.4,0.98,1468.41,1346.23,0.98,1691.33,1406.78,0.94,1688.42,1432.67,0.95,-1.212309499662246,-0.8281482639821978,-1.246566780308941,-0.8550743960624935,-1.284534889242333,-0.7876006768495173,-1.3144477855533836,-0.6650980893850471,-1.377350850413234,-0.5147642897703552,-0.9331375520936023,-0.32922287543554585,-1.0059059897156453,-0.16078747442233587,-0.8835844182651591,0.27120724295329496,-0.9623263843487126,0.4644418378824746,-0.9219598132300173,0.6822493567101428,-0.9659014506249198,1.0158618704848292,0.01647245727265079,-0.0771580759611827,-0.016472457272651817,0.0771580759611827,0.8939928390693067,0.15146514970209934,0.8021724659753244,0.2683562407330289,1.8109747119147308,0.5423692319030947,1.7978057968973098,0.6595318469550028
548,18.267,1022.58,1103.0,0.9,1015.06,1098.48,0.51,1008.27,1111.27,0.87,997.95,1141.71,0.25,988.53,1169.6,0.9,1079.12,1218.89,0.98,1074.49,1243.3,0.99,1084.23,1360.9,0.91,1086.74,1375.32,0.95,1086.31,1443.31,0.87,1079.88,1507.57,0.94,1296.93,1277.64,0.99,1295.38,1306.08,0.99,1497.91,1336.11,0.98,1476.92,1353.72,0.98,1693.63,1410.92,0.94,1691.9,1429.79,0.95,-1.2019405622740076,-0.8297486780263881,-1.2349793744034079,-0.8496071129765059,-1.2648109614191823,-0.7934147716021679,-1.3101514589159113,-0.659677877823055,-1.3515378432588565,-0.5371443046463322,-0.9535343870351438,-0.3205907075907313,-0.9738761024818349,-0.21334637194197564,-0.9310838112397666,0.30332441348587186,-0.9200562289997675,0.36667809312761906,-0.9219454163954649,0.6653893746007425,-0.9501953581497248,0.9477130537809588,0.003404930771313868,-0.062474987829795894,-0.003404930771314867,0.062474987829794895,0.886402332602,0.19441056339440568,0.7941836269376248,0.2717793774367905,1.7462901397783452,0.5230852356550971,1.7386894556049592,0.6059898081127792
549,18.3,1022.57,1102.54,0.9,1014.97,1098.09,0.52,1008.07,1111.21,0.87,998.01,1142.53,0.25,988.49,1171.16,0.9,1077.44,1220.45,0.98,1075.01,1244.6,0.99,1079.59,1363.12,0.9,1085.91,1376.05,0.95,1084.12,1445.93,0.87,1079.71,1508.18,0.94,1292.5,1281.59,0.99,1292.23,1309.77,0.99,1494.68,1339.17,0.98,1474.41,1357.19,0.98,1693.24,1412.8,0.95,1692.97,1432.52,0.95,-1.1981419484621796,-0.8577221072517476,-1.231893051367395,-0.8774842661896699,-1.2625355000576561,-0.819219204332245,-1.307211302061139,-0.680129132886016,-1.3494889993845136,-0.5529851754943951,-0.9544678673557105,-0.33409150941570276,-0.9652593384161942,-0.22684293899978894,-0.9449198579812095,0.2994966289378583,-0.9168531513547665,0.3569179132226525,-0.9248024242758641,0.6672504225669222,-0.944386945830074,0.9436986009681924,0.0005995261700268106,-0.06257276841243171,-0.0005995261700268106,0.06257276841243273,0.8984676821406103,0.1931362454405029,0.808449937944727,0.27316188680260545,1.780259654885288,0.5201222595077397,1.7790606025452345,0.607697489677588
550,18.333,1022.13,1100.48,0.89,1014.58,1095.81,0.51,1007.45,1109.41,0.87,998.28,1140.81,0.26,988.52,1170.61,0.91,1080.98,1219.93,0.98,1076.01,1246.0,0.99,1079.28,1367.72,0.9,1084.37,1382.52,0.95,1083.8,1445.12,0.87,1079.65,1509.9,0.94,1295.99,1287.31,0.99,1293.71,1316.11,0.99,1494.6,1343.76,0.98,1473.98,1364.27,0.98,1691.06,1411.97,0.95,1693.57,1431.78,0.95,-1.2013355438719957,-0.886421060037261,-1.23459340305443,-0.906992477571297,-1.26600115616314,-0.8470842808983016,-1.3063951387727992,-0.7087668268150641,-1.3493880799145956,-0.5774973958698257,-0.9421004428274555,-0.3602420826409937,-0.9639933646998663,-0.24540335563621646,-0.9495889674115802,0.2907750045870873,-0.9271674438038199,0.3559692186135815,-0.929678302046732,0.6317231238878073,-0.9479591120609172,0.9170799606875585,0.005021716485825007,-0.06343220824199491,-0.005021716485824005,0.06343220824199391,0.8799016386346115,0.1852308580955463,0.7890702404436448,0.2755777046957759,1.7453107796917118,0.48569689449738296,1.7563673659894483,0.5729602309747377
551,18.367,1022.58,1100.59,0.87,1014.99,1096.81,0.46,1009.17,1109.15,0.83,996.91,1142.76,0.27,991.14,1169.34,0.9,1078.08,1223.75,0.98,1078.62,1243.54,0.99,1074.74,1371.09,0.92,1089.04,1374.76,0.95,1081.65,1450.57,0.88,1081.54,1507.34,0.93,1286.87,1291.04,0.99,1287.86,1316.6,0.99,1489.12,1350.05,0.98,1467.24,1367.28,0.98,1688.62,1414.29,0.95,1690.98,1431.57,0.96,-1.2009433558180318,-0.9217580988458518,-1.2353681157955945,-0.9389024457121476,-1.2617649673198916,-0.8829338636142391,-1.3173707060978777,-0.7304943138321746,-1.3435407805472235,-0.6099396207882211,-0.9492208026224177,-0.36316080782653787,-0.946771610212947,-0.2734024415609306,-0.9643695112291444,0.305105876639081,-0.8995112677931574,0.321751313940485,-0.9330289194709153,0.6655907149811974,-0.933527829035808,0.9230734058805675,-0.0022450930420144467,-0.05796422035747655,0.002245093042015478,0.05796422035747655,0.9150681751347977,0.20967808349969858,0.8158305271362387,0.28782546352781474,1.8199087041893045,0.5010412693967489,1.8306125821269923,0.5794154264998158
552,18.4,1024.15,1098.68,0.84,1016.22,1096.02,0.4,1012.78,1106.69,0.79,995.26,1144.36,0.27,996.61,1166.76,0.89,1075.03,1226.92,0.98,1081.06,1241.62,0.99,1070.95,1373.25,0.92,1089.51,1371.01,0.94,1080.24,1451.33,0.87,1080.29,1506.58,0.92,1280.92,1298.53,0.99,1285.42,1321.4,0.99,1485.38,1355.99,0.98,1465.02,1369.98,0.98,1684.01,1416.59,0.95,1688.59,1429.21,0.95,-1.1846555723665606,-0.966334463004667,-1.2209242724239573,-0.9785002564665432,-1.2366574790062328,-0.9296998744221014,-1.3167870660182865,-0.7574121151330575,-1.310612697156056,-0.6549633280856826,-0.9519504703589531,-0.37981515715844766,-0.9243716227743252,-0.3125831406586089,-0.9706107851425817,0.2894406914416555,-0.8857246473033288,0.279195812736918,-0.9281219801573092,0.6465478920067893,-0.9278932998290786,0.8992396547017645,-0.010290614770383604,-0.052299191066372576,0.010290614770383604,0.052299191066371535,0.9248289834307862,0.21050024213640178,0.8317103537752256,0.27448499797536474,1.8332844553602503,0.48766079995206646,1.8542315734261865,0.5453797147975075
553,18.433,1030.01,1098.4,0.83,1021.05,1095.65,0.37,1018.44,1105.54,0.79,996.44,1143.24,0.25,1000.43,1164.38,0.91,1073.72,1227.69,0.99,1085.13,1239.07,0.99,1067.86,1375.86,0.93,1096.2,1366.32,0.95,1079.87,1454.61,0.89,1082.19,1505.81,0.91,1279.08,1306.24,0.99,1286.75,1327.18,0.99,1483.67,1363.74,0.99,1461.81,1375.66,0.99,1684.94,1418.98,0.96,1688.88,1429.74,0.96,-1.150137819326937,-0.9928098983304543,-1.190885273355799,-1.0053160923683304,-1.2027547884244738,-0.9603392709012054,-1.3028043407274834,-0.7888907199092299,-1.284658990105256,-0.6927521955598831,-0.9513575497285484,-0.4048368702733592,-0.8994682137386689,-0.35308396549116666,-0.9780071122965324,0.26899686448740895,-0.849125098102564,0.22561174044328594,-0.9233891521529349,0.6271287846629543,-0.9128384720918895,0.8599713791135948,-0.017440456049183865,-0.04761449148238691,0.017440456049183865,0.04761449148238691,0.9129749032995763,0.21387865658229696,0.8135620299657673,0.268087323102837,1.828291875664427,0.4650939870013081,1.8462098409405119,0.5140273134913255
